replication_id,method,regret_cny_per_month,abs_q99_relative_error,abs_mean_relative_error,abs_stoploss_relative_error,mode_value_gap_ratio
187,KDE,8657.559072106456,0.112770668840293,0.0410560301058661,0.2551785452512722,20.312294621316124
187,TAIL,15252.206151161032,0.0171268734096254,0.0376116195945616,0.1947932434588261,18.824102354238835
188,EMP,14268.123601725323,0.3207962838682424,0.1073962449100899,0.9663318646577028,57.171439695855966
188,KDE,14268.123601725323,0.3914614483154415,0.1098566407101058,1.4552884422310457,93.7898890204808
188,TAIL,14268.123601725323,0.2153020155912096,0.0687556030606995,0.7277080398360837,48.44553574831169
189,EMP,99509.22708977749,0.3409586575830119,0.0947097561588542,0.7730403833293057,57.41922045733416
189,KDE,90005.23483284097,0.3057197380377184,0.0934489680787169,0.7253640106242802,52.840090600732
189,TAIL,84953.65074301025,0.2593819303259947,0.0782181498304735,0.7094865270963259,50.97061260709086
190,EMP,8723.73940296202,0.1229395157633082,0.0226724051829965,0.3308471846811047,24.92525623584257
190,KDE,8299.096148665478,0.0852008381321878,0.0246182328255863,0.2007552475944143,14.182560294570504
190,TAIL,9593.031326903754,0.0668587907000522,0.0244793089112182,0.2198136158247929,15.29800164728899
191,EMP,10402.276719034442,0.2287358185149589,0.0217993148270175,0.2784523168616235,18.342601108266688
191,KDE,8690.666485353166,0.1845501896081675,0.0237256938737018,0.1879634799702434,12.386961943100935
191,TAIL,10839.244142796328,0.0772972607309219,0.0299863300418487,0.2614302692540866,18.23038214322535
192,EMP,82241.12118826983,0.256013915096099,0.0682932060731395,0.596612702516144,41.84046243986629
192,KDE,14597.289288366834,0.2200768264471798,0.0680510810375252,0.5027400938007869,36.22765227206639
192,TAIL,10380.42745995532,0.1834615586290515,0.0379231309026404,0.4508192188098185,31.20033783935102
193,EMP,9275.42356665474,0.1864855342489891,0.0280446776123869,0.3488645885850505,23.63524886794875
193,KDE,7806.662578594561,0.1464401705965798,0.0275648287204154,0.2190657991603573,14.64584526993683
193,TAIL,6850.943416897621,0.0523232758868578,0.0127067555227803,0.0304345242506266,6.286612738596769
194,EMP,9651.508713905492,0.2904070505242715,0.0382910774042994,0.5902401950052176,42.01811926966174
194,KDE,8477.842854260882,0.2621592324525192,0.0391404921185766,0.517320745797264,36.03694542123358
194,TAIL,9026.19663758338,0.2086504502597604,0.037693311815377,0.4643387419807443,31.94817735800835
195,EMP,5556.148310170613,0.0105596827265029,0.0100229919920052,0.0256524408221108,4.958832254451502
195,KDE,14268.123601725323,0.0427814562805231,0.0152230731615687,0.3113752876974835,20.78424139997208
195,TAIL,14268.123601725323,0.0506707899513716,0.0097592076531986,0.127873067395623,8.633541993550331
196,EMP,28245.75461791425,0.311442598347274,0.026496390104923,0.1600558045462935,13.93041241062425
196,KDE,28245.75461791425,0.3851618194981479,0.027614671743384,0.4408812977182517,28.73286448577728
196,TAIL,15515.66570329635,0.0636270959443896,0.0423523555980585,0.2767674383290518,22.465841270895066
197,EMP,14268.123601725323,0.0495441031380598,0.0303584611892486,0.3948303287886023,24.0323961366428
197,KDE,14268.123601725323,0.0169518863378818,0.0326633514129914,0.6469432346056733,43.59704794144304
197,TAIL,23053.004577255808,0.1318693643664301,0.0633702105216158,0.4557159832058992,35.317441235421626
198,EMP,9844.16660037616,0.1456887660833498,0.0263453542088884,0.3193690589850155,22.8017785570643
198,KDE,7542.787979980931,0.1039526255098879,0.0252197493636347,0.1816429032542222,12.511895542404384
198,TAIL,8592.219610762575,0.0775325744464502,0.0166206643087576,0.1759334647827741,11.972381563335802
199,EMP,9482.918614325215,0.1083237310564615,0.0003086679974411,0.1930268477230543,14.543382016698889
199,KDE,9482.918614325215,0.0596406017190554,0.0040269414495255,0.3055915489774932,21.963779290934045
199,TAIL,14268.123601725323,0.1132281430696991,0.0127172632510983,0.2399137691916016,16.144407928918152
