distribution,replication_id,cell_id,solution_location,candidate_cost_cny,independent_cost_cny,grid_cost_cny,grid_points,excess_cost_cny,grid_excess_cny
GAUSSIAN,80,STRESS_CAPACITY_CLEAR,interior,5190304.911283221,5190304.911283221,5190304.913872037,10001,0.0,0.0025888159871101
EMP,80,STRESS_CAPACITY_CLEAR,interior,5202356.75815683,5202356.758156829,5202356.758156829,10001,1.862645149230957e-09,-1.862645149230957e-09
GAUSSIAN,81,BASE_ACTUAL_NEAR,interior,6141943.690007148,6141943.690007148,6141943.699136375,10001,0.0,0.0091292262077331
EMP,81,BASE_ACTUAL_NEAR,interior,5937254.827633745,5937254.827633745,5937262.72752689,10001,0.0,7.89989314507693
GAUSSIAN,81,BASE_CAPACITY_NEAR,interior,6141943.690007148,6141943.690007148,6141943.692494126,10001,0.0,0.002486977726221
EMP,81,BASE_CAPACITY_NEAR,interior,5937254.827633745,5937254.827633745,5937260.962383274,10001,0.0,6.134749528951943
GAUSSIAN,81,STRESS_ACTUAL_CLEAR,lower,5670520.302977098,5670520.302977098,5670520.302977098,10001,0.0,0.0
EMP,81,STRESS_ACTUAL_CLEAR,lower,5938105.1408702405,5938105.1408702405,5938105.1408702405,10001,0.0,0.0
GAUSSIAN,81,STRESS_ACTUAL_NEAR,lower,5494951.490973726,5494951.490973726,5494951.490973726,10001,0.0,0.0
EMP,81,STRESS_ACTUAL_NEAR,lower,5615684.117928993,5615684.117928993,5615684.117928993,10001,0.0,0.0
GAUSSIAN,81,STRESS_CONTRACT_NEAR_LOW,lower,5491919.168263208,5491919.168263208,5491919.168263208,10001,0.0,0.0
EMP,81,STRESS_CONTRACT_NEAR_LOW,lower,5589620.755908871,5589620.755908871,5589620.755908871,10001,0.0,0.0
GAUSSIAN,81,STRESS_CONTRACT_CLEAR,interior,5491037.975461118,5491037.975461118,5491037.983394862,10001,0.0,0.0079337442293763
EMP,81,STRESS_CONTRACT_CLEAR,interior,5371727.352660632,5371727.352660631,5371727.352660631,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,81,STRESS_CONTRACT_NEAR_HIGH,interior,5491037.975461118,5491037.975461118,5491037.979533126,10001,0.0,0.0040720077231526
EMP,81,STRESS_CONTRACT_NEAR_HIGH,interior,5371727.352660632,5371727.352660631,5371727.352660631,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,81,STRESS_CAPACITY_NEAR,interior,5491037.975461118,5491037.975461118,5491037.986541264,10001,0.0,0.0110801458358764
EMP,81,STRESS_CAPACITY_NEAR,interior,5371727.352660632,5371727.352660631,5371727.352660631,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,81,STRESS_CAPACITY_CLEAR,interior,5491037.975461118,5491037.975461118,5491037.978408087,10001,0.0,0.0029469691216945
EMP,81,STRESS_CAPACITY_CLEAR,interior,5371727.352660632,5371727.352660631,5371727.352660631,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,82,BASE_ACTUAL_NEAR,interior,5843375.587503888,5843375.587503888,5843375.587589406,10001,0.0,8.551869541406631e-05
EMP,82,BASE_ACTUAL_NEAR,interior,5775313.587951893,5775313.587951893,5775322.503904913,10001,0.0,8.91595301963389
GAUSSIAN,82,BASE_CAPACITY_NEAR,interior,5843375.587503888,5843375.587503888,5843375.59041952,10001,0.0,0.0029156319797039
EMP,82,BASE_CAPACITY_NEAR,interior,5775313.587951893,5775313.587951893,5775318.684674494,10001,0.0,5.096722600981593
GAUSSIAN,82,STRESS_ACTUAL_CLEAR,lower,5477318.978062199,5477318.978062199,5477318.978062199,10001,0.0,0.0
EMP,82,STRESS_ACTUAL_CLEAR,lower,5589527.065441994,5589527.065441994,5589527.065441994,10001,0.0,0.0
GAUSSIAN,82,STRESS_ACTUAL_NEAR,lower,5212956.589906568,5212956.589906568,5212956.589906568,10001,0.0,0.0
EMP,82,STRESS_ACTUAL_NEAR,lower,5242112.654955868,5242112.654955868,5242112.654955868,10001,0.0,0.0
GAUSSIAN,82,STRESS_CONTRACT_NEAR_LOW,lower,5205217.62704575,5205217.62704575,5205217.62704575,10001,0.0,0.0
EMP,82,STRESS_CONTRACT_NEAR_LOW,lower,5216049.292935745,5216049.292935745,5216049.292935745,10001,0.0,0.0
GAUSSIAN,82,STRESS_CONTRACT_CLEAR,interior,5198393.547571504,5198393.547571503,5198393.548901932,10001,9.313225746154783e-10,0.0013304287567734
EMP,82,STRESS_CONTRACT_CLEAR,interior,5144051.249206802,5144051.249206802,5144051.249206802,10001,0.0,0.0
GAUSSIAN,82,STRESS_CONTRACT_NEAR_HIGH,interior,5198393.547571504,5198393.547571504,5198393.5695730345,10001,0.0,0.0220015309751033
EMP,82,STRESS_CONTRACT_NEAR_HIGH,interior,5144051.249206802,5144051.249206802,5144051.249206802,10001,0.0,0.0
GAUSSIAN,82,STRESS_CAPACITY_NEAR,interior,5198393.547571504,5198393.547571504,5198393.549459435,10001,0.0,0.0018879314884543
EMP,82,STRESS_CAPACITY_NEAR,interior,5144051.249206802,5144051.249206802,5144051.249206802,10001,0.0,0.0
GAUSSIAN,82,STRESS_CAPACITY_CLEAR,interior,5198393.547571504,5198393.547571503,5198393.554891401,10001,9.313225746154783e-10,0.0073198974132537
EMP,82,STRESS_CAPACITY_CLEAR,interior,5144051.249206802,5144051.249206802,5144051.249206802,10001,0.0,0.0
GAUSSIAN,83,BASE_ACTUAL_NEAR,interior,6039038.106920584,6039038.106920584,6039038.121510707,10001,0.0,0.0145901227369904
EMP,83,BASE_ACTUAL_NEAR,interior,5954707.046345046,5954707.046345046,5954707.149269285,10001,0.0,0.1029242388904094
GAUSSIAN,83,BASE_CAPACITY_NEAR,interior,6039038.106920584,6039038.106920583,6039038.107294718,10001,9.313225746154783e-10,0.0003741336986422
EMP,83,BASE_CAPACITY_NEAR,interior,5954707.046345046,5954707.046345046,5954711.281031519,10001,0.0,4.2346864733845
GAUSSIAN,83,STRESS_ACTUAL_CLEAR,lower,5588067.276287459,5588067.276287459,5588067.276287459,10001,0.0,0.0
EMP,83,STRESS_ACTUAL_CLEAR,lower,5772536.332992693,5772536.332992693,5772536.332992693,10001,0.0,0.0
GAUSSIAN,83,STRESS_ACTUAL_NEAR,lower,5390776.406923633,5390776.406923633,5390776.406923633,10001,0.0,0.0
EMP,83,STRESS_ACTUAL_NEAR,lower,5448582.025598961,5448582.025598961,5448582.025598961,10001,0.0,0.0
GAUSSIAN,83,STRESS_CONTRACT_NEAR_LOW,lower,5387366.409086179,5387366.409086179,5387366.409086179,10001,0.0,0.0
EMP,83,STRESS_CONTRACT_NEAR_LOW,lower,5425641.144373423,5425641.144373423,5425641.144373423,10001,0.0,0.0
GAUSSIAN,83,STRESS_CONTRACT_CLEAR,interior,5386405.694057087,5386405.694057087,5386405.711768783,10001,0.0,0.0177116962149739
EMP,83,STRESS_CONTRACT_CLEAR,interior,5356768.799249716,5356768.799249715,5356768.799249715,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,83,STRESS_CONTRACT_NEAR_HIGH,interior,5386405.694057087,5386405.694057087,5386405.694673761,10001,0.0,0.000616674311459
EMP,83,STRESS_CONTRACT_NEAR_HIGH,interior,5356768.799249716,5356768.799249715,5356768.799249715,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,83,STRESS_CAPACITY_NEAR,interior,5386405.694057087,5386405.694057087,5386405.7200823445,10001,0.0,0.0260252580046653
EMP,83,STRESS_CAPACITY_NEAR,interior,5356768.799249716,5356768.799249715,5356768.799249715,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,83,STRESS_CAPACITY_CLEAR,interior,5386405.694057087,5386405.694057087,5386405.713544542,10001,0.0,0.0194874554872512
EMP,83,STRESS_CAPACITY_CLEAR,interior,5356768.799249716,5356768.799249715,5356768.799249715,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,84,BASE_ACTUAL_NEAR,interior,6071049.109074078,6071049.109074078,6071049.128210205,10001,0.0,0.0191361270844936
EMP,84,BASE_ACTUAL_NEAR,interior,5887971.091282699,5887971.091282699,5887975.33480542,10001,0.0,4.24352272041142
GAUSSIAN,84,BASE_CAPACITY_NEAR,interior,6071049.109074078,6071049.109074078,6071049.113491346,10001,0.0,0.0044172685593366
EMP,84,BASE_CAPACITY_NEAR,interior,5887971.091282699,5887971.091282699,5887979.641988474,10001,0.0,8.55070577468723
GAUSSIAN,84,STRESS_ACTUAL_CLEAR,lower,5601864.813927823,5601864.813927823,5601864.813927823,10001,0.0,0.0
EMP,84,STRESS_ACTUAL_CLEAR,lower,5773049.716234961,5773049.716234961,5773049.716234961,10001,0.0,0.0
GAUSSIAN,84,STRESS_ACTUAL_NEAR,lower,5417135.546036843,5417135.546036843,5417135.546036843,10001,0.0,0.0
EMP,84,STRESS_ACTUAL_NEAR,lower,5445963.265004428,5445963.265004428,5445963.265004428,10001,0.0,0.0
GAUSSIAN,84,STRESS_CONTRACT_NEAR_LOW,lower,5414950.716633622,5414950.716633622,5414950.716633622,10001,0.0,0.0
EMP,84,STRESS_CONTRACT_NEAR_LOW,lower,5421790.909580262,5421790.909580262,5421790.909580262,10001,0.0,0.0
GAUSSIAN,84,STRESS_CONTRACT_CLEAR,interior,5414767.655258359,5414767.65525836,5414767.662040937,10001,0.0,0.0067825773730874
EMP,84,STRESS_CONTRACT_CLEAR,interior,5298779.271622484,5298779.271622483,5298779.271622483,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,84,STRESS_CONTRACT_NEAR_HIGH,interior,5414767.655258359,5414767.65525836,5414767.665212537,10001,0.0,0.0099541777744889
EMP,84,STRESS_CONTRACT_NEAR_HIGH,interior,5298779.271622484,5298779.271622483,5298779.271622483,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,84,STRESS_CAPACITY_NEAR,interior,5414767.655258359,5414767.655258359,5414767.668926441,10001,0.0,0.0136680817231535
EMP,84,STRESS_CAPACITY_NEAR,interior,5298779.271622484,5298779.271622483,5298779.271622484,10001,9.313225746154783e-10,0.0
GAUSSIAN,84,STRESS_CAPACITY_CLEAR,interior,5414767.655258359,5414767.655258359,5414767.655324238,10001,0.0,6.58789649605751e-05
EMP,84,STRESS_CAPACITY_CLEAR,interior,5298779.271622484,5298779.271622483,5298779.271622483,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,85,BASE_ACTUAL_NEAR,interior,6277404.156736602,6277404.156736601,6277404.171189948,10001,9.313225746154783e-10,0.0144533459097146
EMP,85,BASE_ACTUAL_NEAR,interior,6163786.154679748,6163786.154679748,6163795.623298974,10001,0.0,9.468619225546718
GAUSSIAN,85,BASE_CAPACITY_NEAR,interior,6277404.156736602,6277404.156736602,6277404.159989167,10001,0.0,0.0032525649294257
EMP,85,BASE_CAPACITY_NEAR,interior,6163786.154679748,6163786.154679748,6163795.116203143,10001,0.0,8.96152339503169
GAUSSIAN,85,STRESS_ACTUAL_CLEAR,lower,5699773.25212405,5699773.25212405,5699773.25212405,10001,0.0,0.0
EMP,85,STRESS_ACTUAL_CLEAR,lower,5827441.092225187,5827441.092225187,5827441.092225187,10001,0.0,0.0
GAUSSIAN,85,STRESS_ACTUAL_NEAR,interior,5596246.036623637,5596246.036623638,5596246.058827457,10001,0.0,0.0222038198262453
EMP,85,STRESS_ACTUAL_NEAR,lower,5572337.843549501,5572337.843549501,5572337.843549501,10001,0.0,0.0
GAUSSIAN,85,STRESS_CONTRACT_NEAR_LOW,interior,5596246.036623637,5596246.036623637,5596246.036652911,10001,0.0,2.927333116531372e-05
EMP,85,STRESS_CONTRACT_NEAR_LOW,lower,5556699.826337428,5556699.826337428,5556699.826337428,10001,0.0,0.0
GAUSSIAN,85,STRESS_CONTRACT_CLEAR,interior,5596246.036623637,5596246.036623638,5596246.036695672,10001,0.0,7.203500717878342e-05
EMP,85,STRESS_CONTRACT_CLEAR,interior,5532837.683141851,5532837.68314185,5532837.683141851,10001,9.313225746154783e-10,0.0
GAUSSIAN,85,STRESS_CONTRACT_NEAR_HIGH,interior,5596246.036623637,5596246.036623638,5596246.047011635,10001,0.0,0.0103879980742931
EMP,85,STRESS_CONTRACT_NEAR_HIGH,interior,5532837.683141851,5532837.68314185,5532837.683141851,10001,9.313225746154783e-10,0.0
GAUSSIAN,85,STRESS_CAPACITY_NEAR,interior,5596246.036623637,5596246.036623637,5596246.053236692,10001,0.0,0.0166130550205707
EMP,85,STRESS_CAPACITY_NEAR,interior,5532837.683141851,5532837.68314185,5532837.683141851,10001,9.313225746154783e-10,0.0
GAUSSIAN,85,STRESS_CAPACITY_CLEAR,interior,5596246.036623637,5596246.036623638,5596246.039959983,10001,0.0,0.0033363457769155
EMP,85,STRESS_CAPACITY_CLEAR,interior,5532837.683141851,5532837.68314185,5532837.683141851,10001,9.313225746154783e-10,0.0
GAUSSIAN,86,BASE_ACTUAL_NEAR,interior,6607548.702283235,6607548.702283235,6607548.714881464,10001,0.0,0.0125982286408543
EMP,86,BASE_ACTUAL_NEAR,interior,6394254.419337399,6394254.419337399,6394260.700506898,10001,0.0,6.281169498339295
GAUSSIAN,86,BASE_CAPACITY_NEAR,interior,6607548.702283235,6607548.702283235,6607548.718607021,10001,0.0,0.0163237852975726
EMP,86,BASE_CAPACITY_NEAR,interior,6394254.419337399,6394254.419337399,6394264.258752501,10001,0.0,9.839415101334453
GAUSSIAN,86,STRESS_ACTUAL_CLEAR,lower,5923495.307213261,5923495.307213261,5923495.307213261,10001,0.0,0.0
EMP,86,STRESS_ACTUAL_CLEAR,lower,5909102.176093108,5909102.176093108,5909102.176093108,10001,0.0,0.0
GAUSSIAN,86,STRESS_ACTUAL_NEAR,interior,5895213.441837231,5895213.441837231,5895213.456978121,10001,0.0,0.0151408901438117
EMP,86,STRESS_ACTUAL_NEAR,interior,5711612.711405578,5711612.711405578,5711612.711405578,10001,0.0,0.0
GAUSSIAN,86,STRESS_CONTRACT_NEAR_LOW,interior,5895213.441837231,5895213.441837231,5895213.44269268,10001,0.0,0.0008554495871067
EMP,86,STRESS_CONTRACT_NEAR_LOW,interior,5711612.711405578,5711612.711405578,5711612.711405578,10001,0.0,0.0
GAUSSIAN,86,STRESS_CONTRACT_CLEAR,interior,5895213.441837231,5895213.441837231,5895213.443257776,10001,0.0,0.0014205453917384
EMP,86,STRESS_CONTRACT_CLEAR,interior,5711612.711405578,5711612.711405578,5711612.711405578,10001,0.0,0.0
GAUSSIAN,86,STRESS_CONTRACT_NEAR_HIGH,interior,5895213.441837231,5895213.441837231,5895213.442700269,10001,0.0,0.0008630380034446
EMP,86,STRESS_CONTRACT_NEAR_HIGH,interior,5711612.711405578,5711612.711405578,5711612.711405578,10001,0.0,0.0
GAUSSIAN,86,STRESS_CAPACITY_NEAR,interior,5895213.441837231,5895213.441837231,5895213.450936369,10001,0.0,0.009099137969315
EMP,86,STRESS_CAPACITY_NEAR,interior,5711612.711405578,5711612.711405578,5711612.711405578,10001,0.0,0.0
GAUSSIAN,86,STRESS_CAPACITY_CLEAR,interior,5895213.441837231,5895213.441837231,5895213.442038102,10001,0.0,0.0002008713781833
EMP,86,STRESS_CAPACITY_CLEAR,interior,5711612.711405578,5711612.711405578,5711612.711405578,10001,0.0,0.0
GAUSSIAN,87,BASE_ACTUAL_NEAR,interior,6724875.230011613,6724875.230011614,6724875.23254817,10001,0.0,0.0025365566834807
EMP,87,BASE_ACTUAL_NEAR,interior,6429952.936947492,6429952.936947492,6429956.6807986,10001,0.0,3.74385110847652
GAUSSIAN,87,BASE_CAPACITY_NEAR,interior,6724875.230011613,6724875.230011613,6724875.230574779,10001,0.0,0.0005631661042571
EMP,87,BASE_CAPACITY_NEAR,interior,6429952.936947492,6429952.936947492,6429961.744014697,10001,0.0,8.80706720519811
GAUSSIAN,87,STRESS_ACTUAL_CLEAR,lower,6059453.269127555,6059453.269127555,6059453.269127555,10001,0.0,0.0
EMP,87,STRESS_ACTUAL_CLEAR,lower,6175155.067212272,6175155.067212272,6175155.067212272,10001,0.0,0.0
GAUSSIAN,87,STRESS_ACTUAL_NEAR,interior,6024348.962100962,6024348.962100962,6024348.987645421,10001,0.0,0.0255444590002298
EMP,87,STRESS_ACTUAL_NEAR,lower,5875113.594189952,5875113.594189952,5875113.594189952,10001,0.0,0.0
GAUSSIAN,87,STRESS_CONTRACT_NEAR_LOW,interior,6024348.962100962,6024348.962100962,6024348.966496475,10001,0.0,0.0043955128639936
EMP,87,STRESS_CONTRACT_NEAR_LOW,lower,5857211.360383855,5857211.360383855,5857211.360383854,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,87,STRESS_CONTRACT_CLEAR,interior,6024348.962100962,6024348.962100962,6024348.9839078,10001,0.0,0.02180683799088
EMP,87,STRESS_CONTRACT_CLEAR,interior,5795311.150719431,5795311.150719431,5795311.150719431,10001,0.0,0.0
GAUSSIAN,87,STRESS_CONTRACT_NEAR_HIGH,interior,6024348.962100962,6024348.962100962,6024348.96872429,10001,0.0,0.0066233277320861
EMP,87,STRESS_CONTRACT_NEAR_HIGH,interior,5795311.150719431,5795311.150719431,5795311.150719431,10001,0.0,0.0
GAUSSIAN,87,STRESS_CAPACITY_NEAR,interior,6024348.962100962,6024348.962100962,6024348.962325518,10001,0.0,0.0002245558425784
EMP,87,STRESS_CAPACITY_NEAR,interior,5795311.150719431,5795311.150719431,5795311.150719431,10001,0.0,0.0
GAUSSIAN,87,STRESS_CAPACITY_CLEAR,interior,6024348.962100962,6024348.962100962,6024348.963147937,10001,0.0,0.0010469751432538
EMP,87,STRESS_CAPACITY_CLEAR,interior,5795311.150719431,5795311.150719431,5795311.150719431,10001,0.0,0.0
GAUSSIAN,88,BASE_ACTUAL_NEAR,interior,6718779.823970404,6718779.823970404,6718779.82409785,10001,0.0,0.0001274459064006
EMP,88,BASE_ACTUAL_NEAR,interior,6025279.480387221,6025279.480387221,6025282.390752691,10001,0.0,2.910365469753742
GAUSSIAN,88,BASE_CAPACITY_NEAR,interior,6718779.823970404,6718779.823970404,6718779.8342354605,10001,9.313225746154783e-10,0.0102650560438632
EMP,88,BASE_CAPACITY_NEAR,interior,6025279.480387221,6025279.480387221,6025284.162891844,10001,0.0,4.682504623197019
GAUSSIAN,88,STRESS_ACTUAL_CLEAR,lower,6115476.823206039,6115476.823206039,6115476.823206039,10001,0.0,0.0
EMP,88,STRESS_ACTUAL_CLEAR,lower,6146250.359014801,6146250.359014801,6146250.359014801,10001,0.0,0.0
GAUSSIAN,88,STRESS_ACTUAL_NEAR,interior,6046381.786995335,6046381.786995335,6046381.798770605,10001,0.0,0.0117752701044082
EMP,88,STRESS_ACTUAL_NEAR,lower,5682108.54993187,5682108.54993187,5682108.54993187,10001,0.0,0.0
GAUSSIAN,88,STRESS_CONTRACT_NEAR_LOW,interior,6046381.786995335,6046381.786995335,6046381.791643353,10001,0.0,0.0046480186283588
EMP,88,STRESS_CONTRACT_NEAR_LOW,lower,5649722.767262534,5649722.767262534,5649722.767262534,10001,0.0,0.0
GAUSSIAN,88,STRESS_CONTRACT_CLEAR,interior,6046381.786995335,6046381.786995335,6046381.789727922,10001,0.0,0.0027325870469212
EMP,88,STRESS_CONTRACT_CLEAR,interior,5432953.150045661,5432953.150045661,5432953.150045661,10001,0.0,0.0
GAUSSIAN,88,STRESS_CONTRACT_NEAR_HIGH,interior,6046381.786995335,6046381.786995335,6046381.795198064,10001,0.0,0.0082027297466993
EMP,88,STRESS_CONTRACT_NEAR_HIGH,interior,5432953.150045661,5432953.150045661,5432953.150045661,10001,0.0,0.0
GAUSSIAN,88,STRESS_CAPACITY_NEAR,interior,6046381.786995335,6046381.786995335,6046381.788283754,10001,0.0,0.0012884195894002
EMP,88,STRESS_CAPACITY_NEAR,interior,5432953.150045661,5432953.150045661,5432953.150045661,10001,0.0,0.0
GAUSSIAN,88,STRESS_CAPACITY_CLEAR,interior,6046381.786995335,6046381.786995335,6046381.790834943,10001,0.0,0.0038396082818508
EMP,88,STRESS_CAPACITY_CLEAR,interior,5432953.150045661,5432953.150045661,5432953.150045661,10001,0.0,0.0
GAUSSIAN,89,BASE_ACTUAL_NEAR,interior,6114985.5699995225,6114985.569999523,6114985.594454898,10001,0.0,0.0244553750380873
EMP,89,BASE_ACTUAL_NEAR,interior,6108708.961930983,6108708.961930983,6108712.636951387,10001,0.0,3.675020404160023
GAUSSIAN,89,BASE_CAPACITY_NEAR,interior,6114985.5699995225,6114985.5699995225,6114985.570398593,10001,0.0,0.0003990707919001
EMP,89,BASE_CAPACITY_NEAR,interior,6108708.961930983,6108708.961930983,6108713.354219314,10001,0.0,4.392288330942392
GAUSSIAN,89,STRESS_ACTUAL_CLEAR,lower,5591240.646444979,5591240.646444979,5591240.646444979,10001,0.0,0.0
EMP,89,STRESS_ACTUAL_CLEAR,lower,5666585.681071712,5666585.681071712,5666585.681071712,10001,0.0,0.0
GAUSSIAN,89,STRESS_ACTUAL_NEAR,interior,5442433.173836494,5442433.173836496,5442433.189365692,10001,0.0,0.015529197640717
EMP,89,STRESS_ACTUAL_NEAR,lower,5456432.169322897,5456432.169322897,5456432.169322897,10001,0.0,0.0
GAUSSIAN,89,STRESS_CONTRACT_NEAR_LOW,interior,5442433.173836494,5442433.173836496,5442433.179994058,10001,0.0,0.0061575639992952
EMP,89,STRESS_CONTRACT_NEAR_LOW,lower,5452738.675621354,5452738.675621354,5452738.675621354,10001,0.0,0.0
GAUSSIAN,89,STRESS_CONTRACT_CLEAR,interior,5442433.173836494,5442433.173836494,5442433.179787389,10001,0.0,0.0059508951380848
EMP,89,STRESS_CONTRACT_CLEAR,interior,5452738.675621354,5452738.675621354,5452738.675621354,10001,0.0,0.0
GAUSSIAN,89,STRESS_CONTRACT_NEAR_HIGH,interior,5442433.173836494,5442433.173836496,5442433.178618819,10001,0.0,0.0047823255881667
EMP,89,STRESS_CONTRACT_NEAR_HIGH,interior,5452738.675621354,5452738.675621354,5452738.675621354,10001,0.0,0.0
GAUSSIAN,89,STRESS_CAPACITY_NEAR,interior,5442433.173836494,5442433.173836496,5442433.195537328,10001,0.0,0.0217008339241147
EMP,89,STRESS_CAPACITY_NEAR,interior,5452738.675621354,5452738.675621354,5452738.675621354,10001,0.0,0.0
GAUSSIAN,89,STRESS_CAPACITY_CLEAR,interior,5442433.173836494,5442433.173836494,5442433.177940494,10001,0.0,0.0041040005162358
EMP,89,STRESS_CAPACITY_CLEAR,interior,5452738.675621354,5452738.675621354,5452738.675621354,10001,0.0,0.0
GAUSSIAN,90,BASE_ACTUAL_NEAR,interior,5379771.553860865,5379771.553860865,5379771.55939249,10001,0.0,0.0055316258221864
EMP,90,BASE_ACTUAL_NEAR,interior,5431804.653916071,5431804.653916071,5431810.413180583,10001,0.0,5.759264511987567
GAUSSIAN,90,BASE_CAPACITY_NEAR,interior,5379771.553860865,5379771.553860865,5379771.554028024,10001,0.0,0.0001671593636274
EMP,90,BASE_CAPACITY_NEAR,interior,5431804.653916071,5431804.653916071,5431807.494826311,10001,0.0,2.8409102400764823
GAUSSIAN,90,STRESS_ACTUAL_CLEAR,lower,5353905.409690756,5353905.409690756,5353905.409690756,10001,0.0,0.0
EMP,90,STRESS_ACTUAL_CLEAR,lower,5352159.209635783,5352159.209635783,5352159.209635783,10001,0.0,0.0
GAUSSIAN,90,STRESS_ACTUAL_NEAR,lower,4891320.589443593,4891320.589443593,4891320.589443593,10001,0.0,0.0
EMP,90,STRESS_ACTUAL_NEAR,lower,4923488.782259443,4923488.782259443,4923488.782259443,10001,0.0,0.0
GAUSSIAN,90,STRESS_CONTRACT_NEAR_LOW,lower,4863827.202480672,4863827.202480672,4863827.202480672,10001,0.0,0.0
EMP,90,STRESS_CONTRACT_NEAR_LOW,lower,4897781.982024692,4897781.982024692,4897781.982024692,10001,0.0,0.0
GAUSSIAN,90,STRESS_CONTRACT_CLEAR,interior,4768275.777362162,4768275.777362162,4768275.825057261,10001,0.0,0.0476950984448194
EMP,90,STRESS_CONTRACT_CLEAR,interior,4861863.052515748,4861863.052515747,4861863.052515747,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,90,STRESS_CONTRACT_NEAR_HIGH,interior,4768275.777362162,4768275.777362161,4768275.778494729,10001,9.313225746154783e-10,0.0011325664818286
EMP,90,STRESS_CONTRACT_NEAR_HIGH,interior,4861863.052515748,4861863.052515747,4861863.052515747,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,90,STRESS_CAPACITY_NEAR,interior,4768275.777362162,4768275.777362162,4768275.803153131,10001,0.0,0.0257909689098596
EMP,90,STRESS_CAPACITY_NEAR,interior,4861863.052515748,4861863.052515747,4861863.052515747,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,90,STRESS_CAPACITY_CLEAR,interior,4768275.777362162,4768275.777362162,4768275.778027382,10001,0.0,0.0006652195006608
EMP,90,STRESS_CAPACITY_CLEAR,interior,4861863.052515748,4861863.052515747,4861863.052515747,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,91,BASE_ACTUAL_NEAR,interior,6533089.464856183,6533089.464856184,6533089.473155407,10001,0.0,0.0082992240786552
EMP,91,BASE_ACTUAL_NEAR,interior,6526576.563969208,6526576.563969208,6526585.353230252,10001,0.0,8.78926104400307
GAUSSIAN,91,BASE_CAPACITY_NEAR,interior,6533089.464856183,6533089.464856184,6533089.476281351,10001,0.0,0.0114251682534813
EMP,91,BASE_CAPACITY_NEAR,interior,6526576.563969208,6526576.563969208,6526578.681705394,10001,0.0,2.117736185900867
GAUSSIAN,91,STRESS_ACTUAL_CLEAR,lower,5859834.211026042,5859834.211026042,5859834.211026042,10001,0.0,0.0
EMP,91,STRESS_ACTUAL_CLEAR,lower,6008756.712722142,6008756.712722142,6008756.712722142,10001,0.0,0.0
GAUSSIAN,91,STRESS_ACTUAL_NEAR,interior,5823830.1888036495,5823830.18880365,5823830.193030218,10001,0.0,0.0042265681549906
EMP,91,STRESS_ACTUAL_NEAR,lower,5888581.154842342,5888581.154842342,5888581.154842342,10001,0.0,0.0
GAUSSIAN,91,STRESS_CONTRACT_NEAR_LOW,interior,5823830.1888036495,5823830.1888036495,5823830.2143308455,10001,0.0,0.0255271960049867
EMP,91,STRESS_CONTRACT_NEAR_LOW,lower,5883368.4824383175,5883368.4824383175,5883368.482438318,10001,0.0,9.313225746154783e-10
GAUSSIAN,91,STRESS_CONTRACT_CLEAR,interior,5823830.1888036495,5823830.18880365,5823830.200665477,10001,0.0,0.011861827224493
EMP,91,STRESS_CONTRACT_CLEAR,interior,5875476.330522945,5875476.330522945,5875476.330522945,10001,0.0,0.0
GAUSSIAN,91,STRESS_CONTRACT_NEAR_HIGH,interior,5823830.1888036495,5823830.18880365,5823830.214075205,10001,0.0,0.0252715554088354
EMP,91,STRESS_CONTRACT_NEAR_HIGH,interior,5875476.330522945,5875476.330522945,5875476.330522945,10001,0.0,0.0
GAUSSIAN,91,STRESS_CAPACITY_NEAR,interior,5823830.1888036495,5823830.18880365,5823830.1967792045,10001,0.0,0.0079755550250411
EMP,91,STRESS_CAPACITY_NEAR,interior,5875476.330522945,5875476.330522945,5875476.330522945,10001,0.0,0.0
GAUSSIAN,91,STRESS_CAPACITY_CLEAR,interior,5823830.1888036495,5823830.1888036495,5823830.203446312,10001,0.0,0.0146426623687148
EMP,91,STRESS_CAPACITY_CLEAR,interior,5875476.330522945,5875476.330522945,5875476.330522945,10001,0.0,0.0
GAUSSIAN,92,BASE_ACTUAL_NEAR,interior,6628765.046697861,6628765.046697861,6628765.047435593,10001,0.0,0.0007377322763204
EMP,92,BASE_ACTUAL_NEAR,interior,6687111.506937038,6687111.506937038,6687121.029809799,10001,0.0,9.522872760891914
