replication_id,history,cap,baseline,delta
0,12,BINDING,KDE-MC-JOINT,0.0
0,12,BINDING,EMP-JOINT,0.0
0,12,DISTANT,KDE-MC-JOINT,0.0
0,12,DISTANT,EMP-JOINT,0.0
0,12,Q999,KDE-MC-JOINT,0.0
0,12,Q999,EMP-JOINT,0.0
0,12,UNCAPPED,KDE-MC-JOINT,0.0
0,12,UNCAPPED,EMP-JOINT,0.0
0,24,BINDING,KDE-MC-JOINT,0.0
0,24,BINDING,EMP-JOINT,0.0
0,24,DISTANT,KDE-MC-JOINT,0.0
0,24,DISTANT,EMP-JOINT,0.0
0,24,Q999,KDE-MC-JOINT,0.0
0,24,Q999,EMP-JOINT,0.0
0,24,UNCAPPED,KDE-MC-JOINT,0.0
0,24,UNCAPPED,EMP-JOINT,0.0
1,12,BINDING,KDE-MC-JOINT,0.0
1,12,BINDING,EMP-JOINT,0.0
1,12,DISTANT,KDE-MC-JOINT,0.0
1,12,DISTANT,EMP-JOINT,0.0
1,12,Q999,KDE-MC-JOINT,0.0
1,12,Q999,EMP-JOINT,0.0
1,12,UNCAPPED,KDE-MC-JOINT,0.0
1,12,UNCAPPED,EMP-JOINT,0.0
1,24,BINDING,KDE-MC-JOINT,0.0
1,24,BINDING,EMP-JOINT,0.0
1,24,DISTANT,KDE-MC-JOINT,0.0
1,24,DISTANT,EMP-JOINT,0.0
1,24,Q999,KDE-MC-JOINT,0.0
1,24,Q999,EMP-JOINT,0.0
1,24,UNCAPPED,KDE-MC-JOINT,0.0
1,24,UNCAPPED,EMP-JOINT,0.0
2,12,BINDING,KDE-MC-JOINT,7.473948835020634
2,12,BINDING,EMP-JOINT,7.473948835020634
2,12,DISTANT,KDE-MC-JOINT,7.952557801085098
2,12,DISTANT,EMP-JOINT,7.952557801085098
2,12,Q999,KDE-MC-JOINT,0.0
2,12,Q999,EMP-JOINT,0.0
2,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
2,12,UNCAPPED,EMP-JOINT,0.0
2,24,BINDING,KDE-MC-JOINT,0.0
2,24,BINDING,EMP-JOINT,0.0
2,24,DISTANT,KDE-MC-JOINT,0.0
2,24,DISTANT,EMP-JOINT,0.0
2,24,Q999,KDE-MC-JOINT,0.0
2,24,Q999,EMP-JOINT,0.0
2,24,UNCAPPED,KDE-MC-JOINT,0.0
2,24,UNCAPPED,EMP-JOINT,0.0
3,12,BINDING,KDE-MC-JOINT,0.0
3,12,BINDING,EMP-JOINT,0.0
3,12,DISTANT,KDE-MC-JOINT,0.0
3,12,DISTANT,EMP-JOINT,0.0
3,12,Q999,KDE-MC-JOINT,0.0
3,12,Q999,EMP-JOINT,0.0
3,12,UNCAPPED,KDE-MC-JOINT,0.0
3,12,UNCAPPED,EMP-JOINT,0.0
3,24,BINDING,KDE-MC-JOINT,0.0
3,24,BINDING,EMP-JOINT,0.0
3,24,DISTANT,KDE-MC-JOINT,0.0
3,24,DISTANT,EMP-JOINT,0.0
3,24,Q999,KDE-MC-JOINT,0.0
3,24,Q999,EMP-JOINT,0.0
3,24,UNCAPPED,KDE-MC-JOINT,0.0
3,24,UNCAPPED,EMP-JOINT,0.0
4,12,BINDING,KDE-MC-JOINT,0.0
4,12,BINDING,EMP-JOINT,0.0
4,12,DISTANT,KDE-MC-JOINT,-7.952557801085098
4,12,DISTANT,EMP-JOINT,-7.952557801085098
4,12,Q999,KDE-MC-JOINT,0.0
4,12,Q999,EMP-JOINT,0.0
4,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
4,12,UNCAPPED,EMP-JOINT,-7.999999999999934
4,24,BINDING,KDE-MC-JOINT,-7.473948835020634
4,24,BINDING,EMP-JOINT,-7.473948835020634
4,24,DISTANT,KDE-MC-JOINT,-10.572523553195
4,24,DISTANT,EMP-JOINT,-10.572523553195
4,24,Q999,KDE-MC-JOINT,-7.868878576806834
4,24,Q999,EMP-JOINT,-7.868878576806834
4,24,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
4,24,UNCAPPED,EMP-JOINT,-10.666666666666636
5,12,BINDING,KDE-MC-JOINT,0.0
5,12,BINDING,EMP-JOINT,0.0
5,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
5,12,DISTANT,EMP-JOINT,-2.7126262968654
5,12,Q999,KDE-MC-JOINT,-2.7936905453849663
5,12,Q999,EMP-JOINT,-2.7936905453849663
5,12,UNCAPPED,KDE-MC-JOINT,0.0
5,12,UNCAPPED,EMP-JOINT,0.0
5,24,BINDING,KDE-MC-JOINT,-2.1488350511402
5,24,BINDING,EMP-JOINT,-2.1488350511402
5,24,DISTANT,KDE-MC-JOINT,0.09266054475549987
5,24,DISTANT,EMP-JOINT,0.09266054475549987
5,24,Q999,KDE-MC-JOINT,-2.537594015711
5,24,Q999,EMP-JOINT,-2.537594015711
5,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666667003
5,24,UNCAPPED,EMP-JOINT,-2.6666666666667003
6,12,BINDING,KDE-MC-JOINT,0.0
6,12,BINDING,EMP-JOINT,0.0
6,12,DISTANT,KDE-MC-JOINT,0.0
6,12,DISTANT,EMP-JOINT,0.0
6,12,Q999,KDE-MC-JOINT,0.0
6,12,Q999,EMP-JOINT,0.0
6,12,UNCAPPED,KDE-MC-JOINT,0.0
6,12,UNCAPPED,EMP-JOINT,0.0
6,24,BINDING,KDE-MC-JOINT,0.0
6,24,BINDING,EMP-JOINT,0.0
6,24,DISTANT,KDE-MC-JOINT,0.0
6,24,DISTANT,EMP-JOINT,0.0
6,24,Q999,KDE-MC-JOINT,0.0
6,24,Q999,EMP-JOINT,0.0
6,24,UNCAPPED,KDE-MC-JOINT,0.0
6,24,UNCAPPED,EMP-JOINT,0.0
7,12,BINDING,KDE-MC-JOINT,9.622783886160834
7,12,BINDING,EMP-JOINT,9.622783886160834
7,12,DISTANT,KDE-MC-JOINT,10.572523553195
7,12,DISTANT,EMP-JOINT,10.572523553195
7,12,Q999,KDE-MC-JOINT,2.537594015711
7,12,Q999,EMP-JOINT,2.537594015711
7,12,UNCAPPED,KDE-MC-JOINT,10.666666666666636
7,12,UNCAPPED,EMP-JOINT,10.666666666666636
7,24,BINDING,KDE-MC-JOINT,0.0
7,24,BINDING,EMP-JOINT,0.0
7,24,DISTANT,KDE-MC-JOINT,0.0
7,24,DISTANT,EMP-JOINT,0.0
7,24,Q999,KDE-MC-JOINT,-2.7936905453849663
7,24,Q999,EMP-JOINT,-2.7936905453849663
7,24,UNCAPPED,KDE-MC-JOINT,0.0
7,24,UNCAPPED,EMP-JOINT,0.0
8,12,BINDING,KDE-MC-JOINT,0.0
8,12,BINDING,EMP-JOINT,0.0
8,12,DISTANT,KDE-MC-JOINT,0.0
8,12,DISTANT,EMP-JOINT,7.952557801085098
8,12,Q999,KDE-MC-JOINT,0.0
8,12,Q999,EMP-JOINT,0.0
8,12,UNCAPPED,KDE-MC-JOINT,0.0
8,12,UNCAPPED,EMP-JOINT,0.0
8,24,BINDING,KDE-MC-JOINT,3.1762787327403332
8,24,BINDING,EMP-JOINT,3.1762787327403332
8,24,DISTANT,KDE-MC-JOINT,2.7126262968654
8,24,DISTANT,EMP-JOINT,2.7126262968654
8,24,Q999,KDE-MC-JOINT,2.7936905453849663
8,24,Q999,EMP-JOINT,2.7936905453849663
8,24,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
8,24,UNCAPPED,EMP-JOINT,2.6666666666666665
9,12,BINDING,KDE-MC-JOINT,-6.4465051534205005
9,12,BINDING,EMP-JOINT,-6.4465051534205005
9,12,DISTANT,KDE-MC-JOINT,-7.8598972563295995
9,12,DISTANT,EMP-JOINT,-7.8598972563295995
9,12,Q999,KDE-MC-JOINT,-7.6127820471328675
9,12,Q999,EMP-JOINT,-7.6127820471328675
9,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999969
9,12,UNCAPPED,EMP-JOINT,-7.999999999999969
9,24,BINDING,KDE-MC-JOINT,3.1762787327403332
9,24,BINDING,EMP-JOINT,3.1762787327403332
9,24,DISTANT,KDE-MC-JOINT,2.7126262968654
9,24,DISTANT,EMP-JOINT,0.0
9,24,Q999,KDE-MC-JOINT,2.7936905453849663
9,24,Q999,EMP-JOINT,2.7936905453849663
9,24,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
9,24,UNCAPPED,EMP-JOINT,2.6666666666666665
10,12,BINDING,KDE-MC-JOINT,0.0
10,12,BINDING,EMP-JOINT,0.0
10,12,DISTANT,KDE-MC-JOINT,0.0
10,12,DISTANT,EMP-JOINT,0.0
10,12,Q999,KDE-MC-JOINT,0.0
10,12,Q999,EMP-JOINT,0.0
10,12,UNCAPPED,KDE-MC-JOINT,0.0
10,12,UNCAPPED,EMP-JOINT,0.0
10,24,BINDING,KDE-MC-JOINT,0.0
10,24,BINDING,EMP-JOINT,0.0
10,24,DISTANT,KDE-MC-JOINT,0.0
10,24,DISTANT,EMP-JOINT,0.0
10,24,Q999,KDE-MC-JOINT,0.0
10,24,Q999,EMP-JOINT,0.0
10,24,UNCAPPED,KDE-MC-JOINT,0.0
10,24,UNCAPPED,EMP-JOINT,0.0
11,12,BINDING,KDE-MC-JOINT,0.0
11,12,BINDING,EMP-JOINT,0.0
11,12,DISTANT,KDE-MC-JOINT,0.0
11,12,DISTANT,EMP-JOINT,0.0
11,12,Q999,KDE-MC-JOINT,0.0
11,12,Q999,EMP-JOINT,0.0
11,12,UNCAPPED,KDE-MC-JOINT,0.0
11,12,UNCAPPED,EMP-JOINT,0.0
11,24,BINDING,KDE-MC-JOINT,0.0
11,24,BINDING,EMP-JOINT,0.0
11,24,DISTANT,KDE-MC-JOINT,0.0
11,24,DISTANT,EMP-JOINT,0.0
11,24,Q999,KDE-MC-JOINT,0.0
11,24,Q999,EMP-JOINT,0.0
11,24,UNCAPPED,KDE-MC-JOINT,0.0
11,24,UNCAPPED,EMP-JOINT,0.0
12,12,BINDING,KDE-MC-JOINT,6.4465051534205005
12,12,BINDING,EMP-JOINT,6.4465051534205005
12,12,DISTANT,KDE-MC-JOINT,7.8598972563295995
12,12,DISTANT,EMP-JOINT,7.8598972563295995
12,12,Q999,KDE-MC-JOINT,7.6127820471328675
12,12,Q999,EMP-JOINT,7.6127820471328675
12,12,UNCAPPED,KDE-MC-JOINT,7.999999999999969
12,12,UNCAPPED,EMP-JOINT,7.999999999999969
12,24,BINDING,KDE-MC-JOINT,-1.0274436816001329
12,24,BINDING,EMP-JOINT,-1.0274436816001329
12,24,DISTANT,KDE-MC-JOINT,-0.09266054475549987
12,24,DISTANT,EMP-JOINT,-0.09266054475549987
12,24,Q999,KDE-MC-JOINT,-2.7936905453849663
12,24,Q999,EMP-JOINT,-2.7936905453849663
12,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
12,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
13,12,BINDING,KDE-MC-JOINT,-3.1762787327403332
13,12,BINDING,EMP-JOINT,-3.1762787327403332
13,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
13,12,DISTANT,EMP-JOINT,-2.7126262968654
13,12,Q999,KDE-MC-JOINT,-2.7936905453849663
13,12,Q999,EMP-JOINT,-2.7936905453849663
13,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
13,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
13,24,BINDING,KDE-MC-JOINT,0.0
13,24,BINDING,EMP-JOINT,0.0
13,24,DISTANT,KDE-MC-JOINT,0.0
13,24,DISTANT,EMP-JOINT,0.0
13,24,Q999,KDE-MC-JOINT,0.0
13,24,Q999,EMP-JOINT,0.0
13,24,UNCAPPED,KDE-MC-JOINT,0.0
13,24,UNCAPPED,EMP-JOINT,0.0
14,12,BINDING,KDE-MC-JOINT,0.0
14,12,BINDING,EMP-JOINT,0.0
14,12,DISTANT,KDE-MC-JOINT,0.0
14,12,DISTANT,EMP-JOINT,0.0
14,12,Q999,KDE-MC-JOINT,0.0
14,12,Q999,EMP-JOINT,0.0
14,12,UNCAPPED,KDE-MC-JOINT,0.0
14,12,UNCAPPED,EMP-JOINT,0.0
14,24,BINDING,KDE-MC-JOINT,0.0
14,24,BINDING,EMP-JOINT,0.0
14,24,DISTANT,KDE-MC-JOINT,0.0
14,24,DISTANT,EMP-JOINT,0.0
14,24,Q999,KDE-MC-JOINT,0.0
14,24,Q999,EMP-JOINT,0.0
14,24,UNCAPPED,KDE-MC-JOINT,0.0
14,24,UNCAPPED,EMP-JOINT,0.0
15,12,BINDING,KDE-MC-JOINT,7.473948835020634
15,12,BINDING,EMP-JOINT,7.473948835020634
15,12,DISTANT,KDE-MC-JOINT,7.952557801085098
15,12,DISTANT,EMP-JOINT,7.952557801085098
15,12,Q999,KDE-MC-JOINT,0.0
15,12,Q999,EMP-JOINT,0.0
15,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
15,12,UNCAPPED,EMP-JOINT,7.999999999999934
15,24,BINDING,KDE-MC-JOINT,0.0
15,24,BINDING,EMP-JOINT,0.0
15,24,DISTANT,KDE-MC-JOINT,0.0
15,24,DISTANT,EMP-JOINT,0.0
15,24,Q999,KDE-MC-JOINT,0.0
15,24,Q999,EMP-JOINT,0.0
15,24,UNCAPPED,KDE-MC-JOINT,0.0
15,24,UNCAPPED,EMP-JOINT,0.0
16,12,BINDING,KDE-MC-JOINT,0.0
16,12,BINDING,EMP-JOINT,7.473948835020634
16,12,DISTANT,KDE-MC-JOINT,7.952557801085098
16,12,DISTANT,EMP-JOINT,7.952557801085098
16,12,Q999,KDE-MC-JOINT,0.0
16,12,Q999,EMP-JOINT,-7.868878576806834
16,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
16,12,UNCAPPED,EMP-JOINT,7.999999999999934
16,24,BINDING,KDE-MC-JOINT,0.0
16,24,BINDING,EMP-JOINT,0.0
16,24,DISTANT,KDE-MC-JOINT,0.0
16,24,DISTANT,EMP-JOINT,0.0
16,24,Q999,KDE-MC-JOINT,0.0
16,24,Q999,EMP-JOINT,0.0
16,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666667003
16,24,UNCAPPED,EMP-JOINT,-2.6666666666667003
17,12,BINDING,KDE-MC-JOINT,1.0274436816001329
17,12,BINDING,EMP-JOINT,1.0274436816001329
17,12,DISTANT,KDE-MC-JOINT,0.09266054475549987
17,12,DISTANT,EMP-JOINT,0.09266054475549987
17,12,Q999,KDE-MC-JOINT,0.2560965296739665
17,12,Q999,EMP-JOINT,0.2560965296739665
17,12,UNCAPPED,KDE-MC-JOINT,-3.382710778154774e-14
17,12,UNCAPPED,EMP-JOINT,-3.382710778154774e-14
17,24,BINDING,KDE-MC-JOINT,0.0
17,24,BINDING,EMP-JOINT,0.0
17,24,DISTANT,KDE-MC-JOINT,0.0
17,24,DISTANT,EMP-JOINT,0.0
17,24,Q999,KDE-MC-JOINT,0.0
17,24,Q999,EMP-JOINT,0.0
17,24,UNCAPPED,KDE-MC-JOINT,0.0
17,24,UNCAPPED,EMP-JOINT,0.0
18,12,BINDING,KDE-MC-JOINT,-1.0274436816001329
18,12,BINDING,EMP-JOINT,-1.0274436816001329
18,12,DISTANT,KDE-MC-JOINT,-0.09266054475549987
18,12,DISTANT,EMP-JOINT,-0.09266054475549987
18,12,Q999,KDE-MC-JOINT,-0.2560965296739665
18,12,Q999,EMP-JOINT,-0.2560965296739665
18,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
18,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
18,24,BINDING,KDE-MC-JOINT,0.0
18,24,BINDING,EMP-JOINT,-3.1762787327403332
18,24,DISTANT,KDE-MC-JOINT,0.0
18,24,DISTANT,EMP-JOINT,0.0
18,24,Q999,KDE-MC-JOINT,0.0
18,24,Q999,EMP-JOINT,0.0
18,24,UNCAPPED,KDE-MC-JOINT,0.0
18,24,UNCAPPED,EMP-JOINT,0.0
19,12,BINDING,KDE-MC-JOINT,0.0
19,12,BINDING,EMP-JOINT,0.0
19,12,DISTANT,KDE-MC-JOINT,0.0
19,12,DISTANT,EMP-JOINT,0.0
19,12,Q999,KDE-MC-JOINT,0.0
19,12,Q999,EMP-JOINT,0.0
19,12,UNCAPPED,KDE-MC-JOINT,0.0
19,12,UNCAPPED,EMP-JOINT,0.0
19,24,BINDING,KDE-MC-JOINT,0.0
19,24,BINDING,EMP-JOINT,0.0
19,24,DISTANT,KDE-MC-JOINT,-2.7126262968654
19,24,DISTANT,EMP-JOINT,-2.7126262968654
19,24,Q999,KDE-MC-JOINT,-2.7936905453849663
19,24,Q999,EMP-JOINT,-2.7936905453849663
19,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
19,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
20,12,BINDING,KDE-MC-JOINT,0.0
20,12,BINDING,EMP-JOINT,0.0
20,12,DISTANT,KDE-MC-JOINT,0.0
20,12,DISTANT,EMP-JOINT,0.0
20,12,Q999,KDE-MC-JOINT,0.0
20,12,Q999,EMP-JOINT,0.0
20,12,UNCAPPED,KDE-MC-JOINT,0.0
20,12,UNCAPPED,EMP-JOINT,0.0
20,24,BINDING,KDE-MC-JOINT,-2.1488350511402
20,24,BINDING,EMP-JOINT,0.0
20,24,DISTANT,KDE-MC-JOINT,0.0
20,24,DISTANT,EMP-JOINT,-2.6199657521099002
20,24,Q999,KDE-MC-JOINT,2.7936905453849663
20,24,Q999,EMP-JOINT,2.7936905453849663
20,24,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
20,24,UNCAPPED,EMP-JOINT,2.6666666666666665
21,12,BINDING,KDE-MC-JOINT,-9.622783886160834
21,12,BINDING,EMP-JOINT,-9.622783886160834
21,12,DISTANT,KDE-MC-JOINT,-10.572523553195
21,12,DISTANT,EMP-JOINT,-10.572523553195
21,12,Q999,KDE-MC-JOINT,-10.406472592517833
21,12,Q999,EMP-JOINT,-10.406472592517833
21,12,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
21,12,UNCAPPED,EMP-JOINT,-10.666666666666636
21,24,BINDING,KDE-MC-JOINT,0.0
21,24,BINDING,EMP-JOINT,0.0
21,24,DISTANT,KDE-MC-JOINT,0.0
21,24,DISTANT,EMP-JOINT,0.0
21,24,Q999,KDE-MC-JOINT,0.0
21,24,Q999,EMP-JOINT,0.0
21,24,UNCAPPED,KDE-MC-JOINT,0.0
21,24,UNCAPPED,EMP-JOINT,0.0
22,12,BINDING,KDE-MC-JOINT,0.0
22,12,BINDING,EMP-JOINT,7.473948835020634
22,12,DISTANT,KDE-MC-JOINT,7.952557801085098
22,12,DISTANT,EMP-JOINT,7.952557801085098
22,12,Q999,KDE-MC-JOINT,7.868878576806834
22,12,Q999,EMP-JOINT,7.868878576806834
22,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
22,12,UNCAPPED,EMP-JOINT,0.0
22,24,BINDING,KDE-MC-JOINT,-9.622783886160834
22,24,BINDING,EMP-JOINT,-9.622783886160834
22,24,DISTANT,KDE-MC-JOINT,-10.572523553195
22,24,DISTANT,EMP-JOINT,-10.572523553195
22,24,Q999,KDE-MC-JOINT,-7.6127820471328675
22,24,Q999,EMP-JOINT,-7.6127820471328675
22,24,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
22,24,UNCAPPED,EMP-JOINT,-10.666666666666636
23,12,BINDING,KDE-MC-JOINT,6.4465051534205005
23,12,BINDING,EMP-JOINT,6.4465051534205005
23,12,DISTANT,KDE-MC-JOINT,7.8598972563295995
23,12,DISTANT,EMP-JOINT,7.8598972563295995
23,12,Q999,KDE-MC-JOINT,7.6127820471328675
23,12,Q999,EMP-JOINT,7.6127820471328675
23,12,UNCAPPED,KDE-MC-JOINT,7.999999999999969
23,12,UNCAPPED,EMP-JOINT,7.999999999999969
23,24,BINDING,KDE-MC-JOINT,0.0
23,24,BINDING,EMP-JOINT,0.0
23,24,DISTANT,KDE-MC-JOINT,0.0
23,24,DISTANT,EMP-JOINT,0.0
23,24,Q999,KDE-MC-JOINT,0.0
23,24,Q999,EMP-JOINT,0.0
23,24,UNCAPPED,KDE-MC-JOINT,0.0
23,24,UNCAPPED,EMP-JOINT,0.0
24,12,BINDING,KDE-MC-JOINT,0.0
24,12,BINDING,EMP-JOINT,0.0
24,12,DISTANT,KDE-MC-JOINT,0.0
24,12,DISTANT,EMP-JOINT,0.0
24,12,Q999,KDE-MC-JOINT,0.0
24,12,Q999,EMP-JOINT,0.0
24,12,UNCAPPED,KDE-MC-JOINT,0.0
24,12,UNCAPPED,EMP-JOINT,0.0
24,24,BINDING,KDE-MC-JOINT,0.0
24,24,BINDING,EMP-JOINT,0.0
24,24,DISTANT,KDE-MC-JOINT,2.7126262968654
24,24,DISTANT,EMP-JOINT,2.7126262968654
24,24,Q999,KDE-MC-JOINT,0.0
24,24,Q999,EMP-JOINT,0.0
24,24,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
24,24,UNCAPPED,EMP-JOINT,2.6666666666666665
25,12,BINDING,KDE-MC-JOINT,0.0
25,12,BINDING,EMP-JOINT,0.0
25,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
25,12,DISTANT,EMP-JOINT,-2.7126262968654
25,12,Q999,KDE-MC-JOINT,0.0
25,12,Q999,EMP-JOINT,0.0
25,12,UNCAPPED,KDE-MC-JOINT,0.0
25,12,UNCAPPED,EMP-JOINT,0.0
25,24,BINDING,KDE-MC-JOINT,-3.1762787327403332
25,24,BINDING,EMP-JOINT,-3.1762787327403332
25,24,DISTANT,KDE-MC-JOINT,-2.7126262968654
25,24,DISTANT,EMP-JOINT,-2.7126262968654
25,24,Q999,KDE-MC-JOINT,-2.7936905453849663
25,24,Q999,EMP-JOINT,-2.7936905453849663
25,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
25,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
26,12,BINDING,KDE-MC-JOINT,0.0
26,12,BINDING,EMP-JOINT,0.0
26,12,DISTANT,KDE-MC-JOINT,0.0
26,12,DISTANT,EMP-JOINT,0.0
26,12,Q999,KDE-MC-JOINT,0.0
26,12,Q999,EMP-JOINT,0.0
26,12,UNCAPPED,KDE-MC-JOINT,0.0
26,12,UNCAPPED,EMP-JOINT,0.0
26,24,BINDING,KDE-MC-JOINT,-3.1762787327403332
26,24,BINDING,EMP-JOINT,-3.1762787327403332
26,24,DISTANT,KDE-MC-JOINT,-0.09266054475549987
26,24,DISTANT,EMP-JOINT,-0.09266054475549987
26,24,Q999,KDE-MC-JOINT,-0.2560965296739665
26,24,Q999,EMP-JOINT,-0.2560965296739665
26,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
26,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
27,12,BINDING,KDE-MC-JOINT,7.473948835020634
27,12,BINDING,EMP-JOINT,7.473948835020634
27,12,DISTANT,KDE-MC-JOINT,7.952557801085098
27,12,DISTANT,EMP-JOINT,7.952557801085098
27,12,Q999,KDE-MC-JOINT,0.0
27,12,Q999,EMP-JOINT,7.868878576806834
27,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
27,12,UNCAPPED,EMP-JOINT,0.0
27,24,BINDING,KDE-MC-JOINT,-9.622783886160834
27,24,BINDING,EMP-JOINT,-9.622783886160834
27,24,DISTANT,KDE-MC-JOINT,-10.572523553195
27,24,DISTANT,EMP-JOINT,-10.572523553195
27,24,Q999,KDE-MC-JOINT,-10.406472592517833
27,24,Q999,EMP-JOINT,-10.406472592517833
27,24,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
27,24,UNCAPPED,EMP-JOINT,-10.666666666666636
28,12,BINDING,KDE-MC-JOINT,-7.473948835020634
28,12,BINDING,EMP-JOINT,-7.473948835020634
28,12,DISTANT,KDE-MC-JOINT,-7.952557801085098
28,12,DISTANT,EMP-JOINT,-7.952557801085098
28,12,Q999,KDE-MC-JOINT,0.0
28,12,Q999,EMP-JOINT,0.0
28,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
28,12,UNCAPPED,EMP-JOINT,-7.999999999999934
28,24,BINDING,KDE-MC-JOINT,0.0
28,24,BINDING,EMP-JOINT,0.0
28,24,DISTANT,KDE-MC-JOINT,0.0
28,24,DISTANT,EMP-JOINT,0.0
28,24,Q999,KDE-MC-JOINT,0.0
28,24,Q999,EMP-JOINT,0.0
28,24,UNCAPPED,KDE-MC-JOINT,0.0
28,24,UNCAPPED,EMP-JOINT,0.0
29,12,BINDING,KDE-MC-JOINT,0.0
29,12,BINDING,EMP-JOINT,0.0
29,12,DISTANT,KDE-MC-JOINT,0.0
29,12,DISTANT,EMP-JOINT,0.0
29,12,Q999,KDE-MC-JOINT,0.0
29,12,Q999,EMP-JOINT,0.0
29,12,UNCAPPED,KDE-MC-JOINT,0.0
29,12,UNCAPPED,EMP-JOINT,0.0
29,24,BINDING,KDE-MC-JOINT,0.0
29,24,BINDING,EMP-JOINT,0.0
29,24,DISTANT,KDE-MC-JOINT,0.0
29,24,DISTANT,EMP-JOINT,0.0
29,24,Q999,KDE-MC-JOINT,0.0
29,24,Q999,EMP-JOINT,0.0
29,24,UNCAPPED,KDE-MC-JOINT,0.0
29,24,UNCAPPED,EMP-JOINT,0.0
30,12,BINDING,KDE-MC-JOINT,0.0
30,12,BINDING,EMP-JOINT,0.0
30,12,DISTANT,KDE-MC-JOINT,0.0
30,12,DISTANT,EMP-JOINT,0.0
30,12,Q999,KDE-MC-JOINT,0.0
30,12,Q999,EMP-JOINT,0.0
30,12,UNCAPPED,KDE-MC-JOINT,0.0
30,12,UNCAPPED,EMP-JOINT,0.0
30,24,BINDING,KDE-MC-JOINT,0.0
30,24,BINDING,EMP-JOINT,0.0
30,24,DISTANT,KDE-MC-JOINT,2.6199657521099002
30,24,DISTANT,EMP-JOINT,2.6199657521099002
30,24,Q999,KDE-MC-JOINT,0.0
30,24,Q999,EMP-JOINT,0.0
30,24,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
30,24,UNCAPPED,EMP-JOINT,2.6666666666666665
31,12,BINDING,KDE-MC-JOINT,0.0
31,12,BINDING,EMP-JOINT,0.0
31,12,DISTANT,KDE-MC-JOINT,0.0
31,12,DISTANT,EMP-JOINT,0.0
31,12,Q999,KDE-MC-JOINT,0.0
31,12,Q999,EMP-JOINT,0.0
31,12,UNCAPPED,KDE-MC-JOINT,0.0
31,12,UNCAPPED,EMP-JOINT,0.0
31,24,BINDING,KDE-MC-JOINT,0.0
31,24,BINDING,EMP-JOINT,0.0
31,24,DISTANT,KDE-MC-JOINT,0.0
31,24,DISTANT,EMP-JOINT,0.0
31,24,Q999,KDE-MC-JOINT,0.0
31,24,Q999,EMP-JOINT,0.0
31,24,UNCAPPED,KDE-MC-JOINT,0.0
31,24,UNCAPPED,EMP-JOINT,0.0
32,12,BINDING,KDE-MC-JOINT,0.0
32,12,BINDING,EMP-JOINT,0.0
32,12,DISTANT,KDE-MC-JOINT,0.0
32,12,DISTANT,EMP-JOINT,0.0
32,12,Q999,KDE-MC-JOINT,0.0
32,12,Q999,EMP-JOINT,0.0
32,12,UNCAPPED,KDE-MC-JOINT,0.0
32,12,UNCAPPED,EMP-JOINT,0.0
32,24,BINDING,KDE-MC-JOINT,7.473948835020634
32,24,BINDING,EMP-JOINT,7.473948835020634
32,24,DISTANT,KDE-MC-JOINT,7.952557801085098
32,24,DISTANT,EMP-JOINT,7.952557801085098
32,24,Q999,KDE-MC-JOINT,7.868878576806834
32,24,Q999,EMP-JOINT,7.868878576806834
32,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
32,24,UNCAPPED,EMP-JOINT,7.999999999999934
33,12,BINDING,KDE-MC-JOINT,0.0
33,12,BINDING,EMP-JOINT,0.0
33,12,DISTANT,KDE-MC-JOINT,0.0
33,12,DISTANT,EMP-JOINT,0.0
