variant,measurement,factory,origin_id,train_months,test_month,train_month_count,normalization_kw,observed_normalized_max,method_id,fit_status,crps,qwcrps_090,draw_mean,draw_q95,draw_q99,q95_pinball,q99_pinball,q95_exceedance_brier,q99_exceedance_brier
all_observations,fixed_nonoverlapping_15min,Forge_1,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,131.168,0.9036350329348621,K-UGPD,PASS,0.08503677967963905,0.0012291139562787335,0.9987998120947662,1.0288285961281298,1.03935096103288,0.00625967815966339,0.0013571592809801792,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,128.64000000000001,0.999004975124378,K-BLOCK,PASS,0.006167921280796063,0.0005359701492537311,1.01218415920398,1.0527363184079601,1.0527363184079601,0.002686567164179107,0.0005373134328358214,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,128.64000000000001,0.999004975124378,K-EMP,PASS,0.009230734550447778,0.0005359701492537311,0.9996135721393035,1.0527363184079601,1.0527363184079601,0.002686567164179107,0.0005373134328358214,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,128.64000000000001,0.999004975124378,K-GEV,FALLBACK_EMPIRICAL,0.009289538253930314,0.0005359701492537311,0.9997697711442783,1.0527363184079601,1.0527363184079601,0.002686567164179107,0.0005373134328358214,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,128.64000000000001,0.999004975124378,K-GTAIL,PASS,0.008465366470270073,0.0004752212924158831,1.0126760846553946,1.0489378289285178,1.0612019327971391,0.0024966426902069926,0.0006219695767276117,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,128.64000000000001,0.999004975124378,K-KDE,PASS,0.013533170935132711,0.0008182279261536926,0.9999247528744737,1.086154458455849,1.1169582963130202,0.0043574741665735476,0.001179533211886423,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,128.64000000000001,0.999004975124378,K-POINT,PASS,0.000995024875621717,9.925373134326978e-06,0.9999999999999999,0.9999999999999998,0.9999999999999998,4.975124378108768e-05,9.950248756217537e-06,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,128.64000000000001,0.999004975124378,K-UGPD,PASS,0.00865262918892932,0.0004799315794491477,1.0129546387467008,1.0493172987281592,1.0609274161906614,0.0025156161801890586,0.0006192244106628347,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,128.61866666666666,0.9782716868469067,K-BLOCK,PASS,0.019513151586399106,0.0007445264554652513,1.0085594758666447,1.052910930502571,1.052910930502571,0.0037319621827832192,0.0007463924365566439,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,128.61866666666666,0.9782716868469067,K-EMP,PASS,0.020340161144335782,0.0007445264554652513,0.9998513849726325,1.052910930502571,1.052910930502571,0.0037319621827832192,0.0007463924365566439,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,128.61866666666666,0.9782716868469067,K-GEV,PASS,0.01850131519225471,0.0007016717882195953,1.0006013011277337,1.0501675745268666,1.0543158446701542,0.003594794383997999,0.0007604415782324754,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,128.61866666666666,0.9782716868469067,K-GTAIL,PASS,0.020564581543181085,0.0006666812243678549,1.0100915375302664,1.0476306259934953,1.0599423265819097,0.003467946957329435,0.0008167063973500306,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,128.61866666666666,0.9782716868469067,K-KDE,PASS,0.017156897716093022,0.0009372885493652064,1.000018022088162,1.0767688955130912,1.1048774229525475,0.004924860433309229,0.0012660573610564097,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,128.61866666666666,0.9782716868469067,K-POINT,PASS,0.021728313153093315,0.00021673992370210574,1.0,1.0,1.0,0.0010864156576546667,0.00021728313153093333,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,128.61866666666666,0.9782716868469067,K-UGPD,PASS,0.02030881480176063,0.0006963722002943218,1.0104399654032485,1.0510222392636566,1.0668503609023978,0.003637527620837497,0.0008857867405549122,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,111.488,0.9804822043628013,K-BLOCK,PASS,0.016247364981860017,0.0004008323765786461,1.0033961882893225,1.0206659012629162,1.0206659012629162,0.002009184845005748,0.00040183696900114954,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,111.488,0.9804822043628013,K-EMP,PASS,0.011131834535017326,0.0004008323765786461,1.0000289322617681,1.0206659012629162,1.0206659012629162,0.002009184845005748,0.00040183696900114954,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,111.488,0.9804822043628013,K-GEV,FALLBACK_EMPIRICAL,0.010986275002525896,0.0004008323765786461,0.9998681515499426,1.0206659012629162,1.0206659012629162,0.002009184845005748,0.00040183696900114954,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,111.488,0.9804822043628013,K-GTAIL,PASS,0.014955541729236813,0.00042902014263340087,1.0024448617431407,1.0245437481603745,1.0291100517834646,0.0022030771898786626,0.00048627847420663325,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,111.488,0.9804822043628013,K-KDE,PASS,0.011479501013390004,0.0005653004573397873,0.9998324998780419,1.0396512075705442,1.0540664538250395,0.0029584501603871463,0.0007358424946223824,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,111.488,0.9804822043628013,K-POINT,PASS,0.019517795637198687,0.0001946900114810568,1.0,1.0,1.0,0.0009758897818599353,0.00019517795637198705,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,111.488,0.9804822043628013,K-UGPD,PASS,0.014883756967314673,0.00042882803403428686,1.0023806760359695,1.0246109622218436,1.0292488415827485,0.002206437892952114,0.00048766637219947273,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,110.944,0.9979809633689068,K-BLOCK,PASS,0.006481145952581568,0.00027620421113354413,1.0049151427747331,1.0256706085953273,1.0256706085953273,0.0013844822613210252,0.00027689645226420504,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,110.944,0.9979809633689068,K-EMP,PASS,0.006274616165676398,0.00027620421113354413,1.000109466397462,1.0256706085953273,1.0256706085953273,0.0013844822613210252,0.00027689645226420504,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,110.944,0.9979809633689068,K-GEV,FALLBACK_EMPIRICAL,0.006268731154773572,0.00027620421113354413,1.0000519873089126,1.0256706085953273,1.0256706085953273,0.0013844822613210252,0.00027689645226420504,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,110.944,0.9979809633689068,K-GTAIL,PASS,0.005242563133792327,0.0002868388375914501,1.0042732225524988,1.027967285799124,1.0328875269853355,0.0014993161215108588,0.00034906563616428663,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,110.944,0.9979809633689068,K-KDE,PASS,0.005705052503287171,0.00039098122227327985,0.9998894797016133,1.0396042455851116,1.0532847359994375,0.0020811641108102372,0.0005530377263053071,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,110.944,0.9979809633689068,K-POINT,PASS,0.002019036631093152,2.0139890395154178e-05,1.0,1.0,1.0,0.00010095183155465768,2.0190366310931537e-05,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,110.944,0.9979809633689068,K-UGPD,PASS,0.005270543949133243,0.0003035979127206585,1.0043617275085637,1.0298739091018219,1.0361553029213424,0.001594647286645752,0.00038174339552435576,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,110.8992,0.9672206832871653,K-BLOCK,PASS,0.02636756965697144,0.0005871710526315793,1.0029046398891968,1.0260849492151431,1.0260849492151431,0.002943213296398897,0.0005886426592797794,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,110.8992,0.9672206832871653,K-EMP,PASS,0.024525739502770164,0.0005871710526315793,0.9999482225300093,1.0260849492151431,1.0260849492151431,0.002943213296398897,0.0005886426592797794,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,110.8992,0.9672206832871653,K-GEV,FALLBACK_EMPIRICAL,0.024591485839796888,0.0005871710526315793,1.00003067867036,1.0260849492151431,1.0260849492151431,0.002943213296398897,0.0005886426592797794,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,110.8992,0.9672206832871653,K-GTAIL,PASS,0.02499506145090181,0.0006125627339287765,1.0019812988466725,1.0303382101899985,1.037966152054494,0.0031558763451416645,0.0007074546876732885,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,110.8992,0.9672206832871653,K-KDE,PASS,0.021936376670411088,0.000658452759673642,1.000119143247549,1.0356264032856033,1.048087159696002,0.0034202859999219047,0.0008086647640883678,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,110.8992,0.9672206832871653,K-POINT,PASS,0.03277931671283473,0.00032697368421052633,1.0,1.0,1.0,0.0016389658356417384,0.00032779316712834767,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,110.8992,0.9672206832871653,K-UGPD,PASS,0.02489173383148665,0.0006133188821634197,1.0018697840764348,1.0303552345081,1.038066398573371,0.0031567275610467375,0.0007084571528620571,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,110.29333333333334,1.0479690522243714,K-BLOCK,PASS,0.032386048767040626,0.0029249709864603403,1.0047477678916827,1.0317214700193424,1.0317214700193424,0.015435203094777528,0.016085106382978685,0.9025,0.9801
all_observations,fixed_nonoverlapping_15min,Forge_2,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,110.29333333333334,1.0479690522243714,K-EMP,PASS,0.037604497675357916,0.0029249709864603403,1.0000459497098646,1.0317214700193424,1.0317214700193424,0.015435203094777528,0.016085106382978685,0.9025,0.9801
all_observations,fixed_nonoverlapping_15min,Forge_2,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,110.29333333333334,1.0479690522243714,K-GEV,PASS,0.0377662590058276,0.0027375665571758613,1.0000297113639585,1.0317180541644417,1.0447050433739158,0.015438448156933203,0.0032313687619510787,0.9025,0.9801
all_observations,fixed_nonoverlapping_15min,Forge_2,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,110.29333333333334,1.0479690522243714,K-GTAIL,PASS,0.02761231965747077,0.0009662583406106146,1.0090399767748317,1.042793570766406,1.0534422819267422,0.004916707385067154,5.473229702370746e-05,0.9025,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,110.29333333333334,1.0479690522243714,K-KDE,PASS,0.03466834955033967,0.0012611525966282227,1.00011452614921,1.0409360238260963,1.0554970220115567,0.006681376978361375,7.527969787185291e-05,0.9025,0.0001
all_observations,fixed_nonoverlapping_15min,Forge_2,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,110.29333333333334,1.0479690522243714,K-POINT,PASS,0.047969052224371436,0.008635628626692461,1.0,1.0,1.0,0.04557059961315285,0.04748936170212771,0.9025,0.9801
all_observations,fixed_nonoverlapping_15min,Forge_2,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,110.29333333333334,1.0479690522243714,K-UGPD,PASS,0.03033686389520565,0.0011955000299810508,1.005228860675108,1.04104943697707,1.0519229459030612,0.006573634484936374,3.953893678689816e-05,0.9025,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,208.256,1.0079901659496007,K-BLOCK,PASS,0.0043839053797173596,5.517824216348854e-05,1.0005399385371851,1.0135218192993238,1.0135218192993238,0.00027658266748615846,5.531653349723169e-05,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,208.256,1.0079901659496007,K-EMP,PASS,0.006218675557467757,5.517824216348854e-05,0.9999939766441305,1.0135218192993238,1.0135218192993238,0.00027658266748615846,5.531653349723169e-05,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,208.256,1.0079901659496007,K-GEV,FALLBACK_EMPIRICAL,0.006243391451751745,5.517824216348854e-05,0.9999556238475724,1.0135218192993238,1.0135218192993238,0.00027658266748615846,5.531653349723169e-05,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,208.256,1.0079901659496007,K-GTAIL,FALLBACK_EXPONENTIAL,0.011870716933017552,0.000657926435490911,1.0309485499645923,1.0783285958615678,1.1107643757684333,0.0035169214955983606,0.0010277420981883276,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,208.256,1.0079901659496007,K-KDE,PASS,0.0053703816725055,0.00014999593265090097,0.9999739282894061,1.024495618322265,1.033424549630236,0.0008252726186332223,0.00025434383680635243,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,208.256,1.0079901659496007,K-POINT,PASS,0.00799016594960067,0.0014384296250768602,1.0,1.0,1.0,0.007590657652120636,0.007910264290104663,0.9025,0.9801
all_observations,fixed_nonoverlapping_15min,Metal_1,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,208.256,1.0079901659496007,K-UGPD,PASS,0.00513051087911546,7.699822441055021e-05,0.9998315620498345,1.0169976108254892,1.0243613079925273,0.0004503722437944284,0.00016371142042926682,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,208.67200000000003,0.999846649286919,K-BLOCK,PASS,0.003514983125042233,0.00011625517558656774,0.9986924827480447,1.0115013034810612,1.0115013034810612,0.0005827327097071072,0.00011654654194142143,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,208.67200000000003,0.999846649286919,K-EMP,PASS,0.0034970762697746124,0.00011625517558656774,0.9999890568931148,1.0115013034810612,1.0115013034810612,0.0005827327097071072,0.00011654654194142143,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,208.67200000000003,0.999846649286919,K-GEV,FALLBACK_EMPIRICAL,0.0034828143892041237,0.00011625517558656774,1.0000538690384912,1.0115013034810612,1.0115013034810612,0.0005827327097071072,0.00011654654194142143,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,208.67200000000003,0.999846649286919,K-GTAIL,FALLBACK_EXPONENTIAL,0.015581644735413812,0.0007014193660343383,1.027772354906426,1.074234788087821,1.1079091669686487,0.003719406940045098,0.001080625176817298,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,208.67200000000003,0.999846649286919,K-KDE,PASS,0.0032223954751713652,0.00019408818538826225,0.9999321636844758,1.020605897292451,1.0274924290089336,0.0010379624002765995,0.00027645779722014567,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,208.67200000000003,0.999846649286919,K-POINT,PASS,0.0001533507130809797,1.5296733629827715e-06,1.0,1.0,1.0,7.667535654048992e-06,1.5335071308097983e-06,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,208.67200000000003,0.999846649286919,K-UGPD,PASS,0.0030252120644668574,0.0001066432169382723,0.9957905495112893,1.011674537408241,1.0184660350062233,0.0005913944060660986,0.00018619385719304343,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,208.66559999999998,0.9906759906759908,K-BLOCK,PASS,0.006262390389645523,0.00020804195804195787,0.9992941602257394,1.011532327321801,1.011532327321801,0.0010428168322905171,0.00020856336645810343,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,208.66559999999998,0.9906759906759908,K-EMP,PASS,0.00602800003827747,0.00020804195804195787,0.99998692185008,1.011532327321801,1.011532327321801,0.0010428168322905171,0.00020856336645810343,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,208.66559999999998,0.9906759906759908,K-GEV,FALLBACK_EMPIRICAL,0.006015849770334973,0.00020804195804195787,0.9999721629247945,1.011532327321801,1.011532327321801,0.0010428168322905171,0.00020856336645810343,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,208.66559999999998,0.9906759906759908,K-GTAIL,FALLBACK_EXPONENTIAL,0.024037882637787347,0.0007917376731294421,1.0278136956885806,1.0740906787621787,1.1047733197972696,0.004170734404309399,0.001140973291212789,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,208.66559999999998,0.9906759906759908,K-KDE,PASS,0.005604002773185685,0.0002609855845987876,0.9999947696871243,1.0179284125512396,1.023852062547836,0.0013626210937624406,0.00033176071871845265,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,208.66559999999998,0.9906759906759908,K-POINT,PASS,0.00932400932400923,9.300699300699203e-05,1.0,1.0,1.0,0.0004662004662004619,9.324009324009239e-05,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,208.66559999999998,0.9906759906759908,K-UGPD,PASS,0.0041049022615623305,0.0002213443565027964,0.9976178333263291,1.0139981244144105,1.019901977362634,0.0011661066869209878,0.0002922598668664336,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,208.34133333333332,0.9977472865041982,K-BLOCK,PASS,0.0029128584924022535,0.00015321011673151766,0.999409248412861,1.0131066967028466,1.0131066967028466,0.0007679705099324204,0.00015359410198648407,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,208.34133333333332,0.9977472865041982,K-EMP,PASS,0.0025554772322751735,0.00015321011673151766,0.9999956215441329,1.0131066967028466,1.0131066967028466,0.0007679705099324204,0.00015359410198648407,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,208.34133333333332,0.9977472865041982,K-GEV,PASS,0.002166178874269835,0.00014817728942911592,0.9999019186526391,1.013497203497692,1.018148765924419,0.000787495849674686,0.00020401479420220877,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,208.34133333333332,0.9977472865041982,K-GTAIL,FALLBACK_EXPONENTIAL,0.020660331470429574,0.0007624916050123567,1.031587323893325,1.0780352466391971,1.109340746674273,0.004014398006749951,0.0011159346017007498,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,208.34133333333332,0.9977472865041982,K-KDE,PASS,0.002868819280095535,0.00019262855178030062,1.0000375985864163,1.0182172675837504,1.0241162586363677,0.001023499053977612,0.00026368972132169514,0.0025000000000000005,0.0001
all_observations,fixed_nonoverlapping_15min,Metal_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,208.34133333333332,0.9977472865041982,K-POINT,PASS,0.002252713495801806,2.2470817120623e-05,1.0,1.0,1.0,0.00011263567479009039,2.2527134958018078e-05,0.0025000000000000005,0.0001
