scenario_id,replication_id,method_id,q99_error,regret,accuracy,fit_status
SCALE_SHIFT_8000_TO_12000,20,KDE,0.2585231550382504,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,20,TAIL,0.0223674547036575,0.0035561551711391338,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,21,EMP,-0.1156268908148603,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,21,EVENT-EMP,-0.1156268908148603,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,21,GEV,0.053725270243124,0.0054585168003894215,0.4444444444444444,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,21,KDE,-0.0613659068934616,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,21,TAIL,0.0346325820648413,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,22,EMP,-0.0740839747428479,0.006542946782636534,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,22,EVENT-EMP,-0.0740839747428479,0.0025143404026298113,0.7777777777777778,PASS
SCALE_SHIFT_8000_TO_12000,22,GEV,-0.0173359399496825,0.005203221716782855,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,22,KDE,-0.0285605982655132,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,22,TAIL,-0.1026652098042684,0.0031587788754764,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,23,EMP,-0.3070256226042266,0.019249687674729666,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,23,EVENT-EMP,-0.3070256226042266,0.019249687674729666,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,23,GEV,-0.2487830789239016,0.017844789674377866,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,23,KDE,-0.257130365594794,0.016539688513476657,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,23,TAIL,-0.1803355475641551,0.020053428333728633,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,24,EMP,-0.3175681801115283,0.0158657693581067,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,24,EVENT-EMP,-0.3175681801115283,0.0148216879076348,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,24,GEV,-0.3147446381580861,0.016687881527618856,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,24,KDE,-0.2898572089112352,0.015448838092953856,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,24,TAIL,-0.0375954694901144,0.005566673221843245,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,25,EMP,-0.2131458742606081,0.021221516749550782,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,25,EVENT-EMP,-0.2131458742606081,0.02105554904836127,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,25,GEV,-0.1495178478378834,0.02343266117476759,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,25,KDE,-0.1750625963976905,0.006356753365783755,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,25,TAIL,-0.1626320213674102,0.024967390198331822,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,26,EMP,0.0693567881119008,0.0018999193638229886,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,26,EVENT-EMP,0.0693567881119008,0.0018999193638229886,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,26,GEV,0.3214749750136156,0.0018999193638229886,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,26,KDE,0.1349103829917136,0.0018999193638229886,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,26,TAIL,0.027196874312526,0.0021118325665015775,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,27,EMP,-0.0484182329175708,0.020454671265447602,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,27,EVENT-EMP,-0.0484182329175708,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,27,GEV,-0.0173314301641846,0.008890247938533068,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,27,KDE,-0.00158834996904,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,27,TAIL,-0.0234524096924765,0.005651845985412133,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,28,EMP,-0.2774143935705064,0.02458672731933989,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,28,EVENT-EMP,-0.2774143935705064,0.021156715367304877,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,28,GEV,-0.186788489827196,0.022392365200889233,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,28,KDE,-0.2367190424141278,0.019863310118861877,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,28,TAIL,-0.1578153250620785,0.0194671905596141,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,29,EMP,0.0427367221833753,0.002795976711493233,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,29,EVENT-EMP,0.0427367221833753,0.002795976711493233,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,29,GEV,0.3945202422514463,0.002795976711493233,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,29,KDE,0.1222317912392001,0.002795976711493233,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,29,TAIL,0.2539886448036295,0.002795976711493233,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,30,EMP,-0.3135548888329096,0.030611486271688533,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,30,EVENT-EMP,-0.3135548888329096,0.02549840808534261,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,30,GEV,-0.2038506940564345,0.0274789730520295,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,30,KDE,-0.270165125129771,0.02430072008673309,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,30,TAIL,-0.2063617319709624,0.028552970083631377,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,31,EMP,-0.1967264698811876,0.010285470717576644,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,31,EVENT-EMP,-0.1967264698811876,0.00916030058825591,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,31,GEV,-0.0102338433411901,0.006625735404667255,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,31,KDE,-0.14079412833448,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,31,TAIL,0.0141461372223538,0.0047172192288883665,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,32,EMP,-0.204503258578006,0.017945245524217456,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,32,EVENT-EMP,-0.204503258578006,0.018622922495869734,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,32,GEV,-0.0911332739452991,0.007757526755194534,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,32,KDE,-0.1504901615381576,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,32,TAIL,-0.1805339284839431,0.020703774803196413,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,33,EMP,-0.0350920781952247,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,33,EVENT-EMP,-0.0350920781952247,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,33,GEV,0.2004575442081414,0.0054585168003894215,0.4444444444444444,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,33,KDE,0.0480585491963043,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,33,TAIL,0.0565269215551749,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,34,EMP,-0.3298957783602646,0.01884389811370317,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,34,EVENT-EMP,-0.3298957783602646,0.0153903145670726,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,34,GEV,-0.2364074889275977,0.019584320021958757,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,34,KDE,-0.2770288339022406,0.017402430316701002,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,34,TAIL,-0.149454994917615,0.004191358444776489,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,35,EMP,-0.2785135875915323,0.0027754030150550445,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,35,EVENT-EMP,-0.2785135875915323,0.0027754030150550445,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,35,GEV,-0.2001280926284439,0.0016552223922889223,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,35,KDE,-0.2221350554210767,0.0015081180635283236,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,35,TAIL,0.0680711820185277,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,36,EMP,-0.1813770842109095,0.013288779951153356,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,36,EVENT-EMP,-0.1813770842109095,0.019030148358838022,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,36,GEV,-0.0939695734037315,0.024926858351993313,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,36,KDE,-0.1397068063195042,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,36,TAIL,-0.1979945526260569,0.022039161660806814,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,37,EMP,-0.1150627461506968,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,37,EVENT-EMP,-0.1150627461506968,0.0018810085324092556,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,37,GEV,-0.0474034218252852,0.0054585168003894215,0.4444444444444444,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,37,KDE,-0.0680894948495834,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,37,TAIL,-0.0536771178336384,0.0029771510658256,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,38,EMP,0.6290520749173738,0.0036807390226116666,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,38,EVENT-EMP,0.6290520749173738,0.002795976711493233,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,38,GEV,0.6964580925534095,0.0054585168003894215,0.4444444444444444,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,38,KDE,0.7297561296947676,0.0018999193638229886,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,38,TAIL,0.4099383706313481,0.002795976711493233,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,39,EMP,-0.0877535344831207,0.017454105245873323,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,39,EVENT-EMP,-0.0877535344831207,0.03520846708994332,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,39,GEV,0.0445885647294612,0.012141057897248734,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,39,KDE,-0.0400964181297489,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,39,TAIL,-0.076166395971784,0.028603821683478733,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,40,EMP,-0.2498398221868488,0.009938444476494489,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,40,EVENT-EMP,-0.2498398221868488,0.0017728572693224,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,40,GEV,-0.1261371397466236,0.005223862076722177,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,40,KDE,-0.2043552752224609,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,40,TAIL,-0.0945029344235974,0.005780144242805266,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,41,EMP,-0.3588309956772001,0.03391352239547554,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,41,EVENT-EMP,-0.3588309956772001,0.03208929604410069,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,41,GEV,-0.2703709854062382,0.032851119721282275,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,41,KDE,-0.3355908668214762,0.02899777044758385,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,41,TAIL,-0.2838851625700046,0.03033864286890196,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,42,EMP,-0.0452024318312764,0.0090241468757446,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,42,EVENT-EMP,-0.0452024318312764,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,42,GEV,0.1788515621479399,0.004948721894791911,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,42,KDE,0.0044532297690704,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,42,TAIL,0.0086170741709279,0.0020614565726686223,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,43,EMP,-0.2504163127594753,0.0033969939084896226,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,43,EVENT-EMP,-0.2504163127594753,0.0020574025819451,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,43,GEV,-0.1354939081692855,0.0027919334287345,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,43,KDE,-0.1968897896538682,0.001971271509809578,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,43,TAIL,-0.0019916486951996,0.0030335084536917334,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,44,EMP,0.3682047870641576,0.008591908011901088,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,44,EVENT-EMP,0.3682047870641576,0.007105425450198789,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,44,GEV,0.2457948851646074,0.0054585168003894215,0.4444444444444444,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,44,KDE,0.443409814022197,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,44,TAIL,-0.0267831048247841,0.00784304179510989,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,45,EMP,-0.2334247079896032,0.03047296838719487,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,45,EVENT-EMP,-0.2334247079896032,0.028948899367573857,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,45,GEV,-0.104318306676622,0.030530486873671676,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,45,KDE,-0.1864750707381711,0.02567846157485166,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,45,TAIL,-0.196479076561057,0.02303654571931269,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,46,EMP,0.283496496189359,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,46,EVENT-EMP,0.283496496189359,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,46,GEV,0.3622718804350664,0.0054585168003894215,0.4444444444444444,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,46,KDE,0.3554229356724359,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,46,TAIL,-0.067552595344567,0.006654916555696199,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,47,EMP,-0.1818659049411152,0.0071253852755437,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,47,EVENT-EMP,-0.1818659049411152,0.003906775244060889,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,47,GEV,-0.0309035230724421,0.0065554611071643775,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,47,KDE,-0.1379095476804053,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,47,TAIL,-0.0362128679842917,0.0029319212831278776,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,48,EMP,-0.3049316795395024,0.014867148390524844,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,48,EVENT-EMP,-0.3049316795395024,0.014970464942584768,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,48,GEV,-0.2890098213096947,0.0184264844166333,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,48,KDE,-0.2742742003823805,0.016367685069906043,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,48,TAIL,-0.2590705603245042,0.01878246041759153,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,49,EMP,-0.4290343771613756,0.022127825862429146,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,49,EVENT-EMP,-0.4290343771613756,0.015948509566029043,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,49,GEV,-0.3993011211619751,0.019787077656086532,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,49,KDE,-0.3715859984118567,0.019458884009401455,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,49,TAIL,-0.3086221488483495,0.024155949717027666,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,50,EMP,-0.3605008222895967,0.02158124068274361,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,50,EVENT-EMP,-0.3605008222895967,0.016165016863553212,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,50,GEV,-0.2803738173274589,0.018121977994420366,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,50,KDE,-0.3112791774637035,0.01724083820361459,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,50,TAIL,-0.1643625922396444,0.02320956866668358,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,51,EMP,-0.3219876770114702,0.026699895537885588,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,51,EVENT-EMP,-0.3219876770114702,0.0233241901062209,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,51,GEV,-0.2548253580880946,0.028525156866733445,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,51,KDE,-0.2851312044461447,0.024473177870679805,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,51,TAIL,-0.0436426749309553,0.009433799703867879,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,52,EMP,-0.1813401926529876,0.02458164810752599,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,52,EVENT-EMP,-0.1813401926529876,0.02458164810752599,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,52,GEV,-0.1330846683074679,0.02362221011632683,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,52,KDE,-0.1435339231978176,0.006342107958813767,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,52,TAIL,-0.1609439615949346,0.020601529733615166,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,53,EMP,-0.3841241253828665,0.031476101262803216,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,53,EVENT-EMP,-0.3841241253828665,0.0222400539024915,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,53,GEV,-0.3089744868058886,0.022251099349250913,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,53,KDE,-0.3245075058826231,0.021369788674519375,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,53,TAIL,-0.145167374553368,0.02476822056163608,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,54,EMP,-0.2798184753844351,0.016257259989120657,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,54,EVENT-EMP,-0.2798184753844351,0.01647006593478007,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,54,GEV,-0.2997493918504498,0.015570796729709322,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,54,KDE,-0.2516133904798005,0.015050071364057635,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,54,TAIL,-0.0642876473035339,0.004942507624756767,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,55,EMP,-0.3057255677677464,0.035687112711913764,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,55,EVENT-EMP,-0.3057255677677464,0.021084489651711388,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,55,GEV,-0.2285587550126274,0.02961912255824039,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,55,KDE,-0.2775984426594658,0.025414443430746614,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,55,TAIL,-0.2198030446538986,0.024906666500477348,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,56,EMP,-0.2378178407818187,0.01798869035206028,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,56,EVENT-EMP,-0.2378178407818187,0.01798869035206028,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,56,GEV,-0.2445685458608697,0.019365794776834047,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,56,KDE,-0.2004634585594583,0.017248644909892155,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,56,TAIL,-0.1027211851642982,0.005142890640357733,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,57,EMP,-0.1963871786955608,0.028971574074935516,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,57,EVENT-EMP,-0.1963871786955608,0.017395536966960366,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,57,GEV,-0.196844958209053,0.023971551724091912,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,57,KDE,-0.1623662885978214,0.020256562027711963,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,57,TAIL,-0.1215264023317396,0.02294955147291441,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,58,EMP,-0.2072641974542914,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,58,EVENT-EMP,-0.2072641974542914,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,58,GEV,0.0161089163009257,0.0075881749660863885,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,58,KDE,-0.1461999274957113,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,58,TAIL,-0.0931990887537074,0.0054927823917770326,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,59,EMP,-0.3352104804155503,0.0017686940238659443,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,59,EVENT-EMP,-0.3352104804155503,0.002848036050756611,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,59,GEV,-0.2668656817057597,0.0015062774071625744,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,59,KDE,-0.2667242347231826,0.0015697502611053446,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,59,TAIL,-0.1292334012089673,0.0038806423363956333,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,60,EMP,-0.2596317964071956,0.04444977716452348,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,60,EVENT-EMP,-0.2596317964071956,0.027531340494105,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,60,GEV,-0.1107336349725394,0.03870462195506901,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,60,KDE,-0.2106163982401554,0.032439809386305744,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,60,TAIL,-0.1945814025118208,0.022915811097558435,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,61,EMP,-0.1532537693839553,0.014713807483933266,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,61,EVENT-EMP,-0.1532537693839553,0.010169573078573956,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,61,GEV,0.0372816864950525,0.011962838898024256,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,61,KDE,-0.0916699882257896,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,61,TAIL,-0.1239845472698911,0.0065256825189794225,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,62,EMP,-0.0764843401356623,0.002347645017315867,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,62,EVENT-EMP,-0.0764843401356623,0.0022834803055310554,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,62,GEV,-0.0796767949587473,0.005850255184081111,0.6666666666666666,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,62,KDE,-0.0329207143501801,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,62,TAIL,-0.082069222626209,0.004799863164714967,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,63,EMP,0.6784016427711423,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,63,EVENT-EMP,0.6784016427711423,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,63,GEV,0.4976011039429052,0.0054585168003894215,0.4444444444444444,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,63,KDE,0.7793004618014083,0.0054585168003894215,0.4444444444444444,PASS
SCALE_SHIFT_8000_TO_12000,63,TAIL,-0.0306182961984988,0.005999028943077911,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,64,EMP,-0.2629586938533135,0.008750451680202921,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,64,EVENT-EMP,-0.2629586938533135,0.023182855016840823,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,64,GEV,-0.1702175239125578,0.020100491095691366,0.5555555555555556,PASS_LMOM_FINITE_MEAN
SCALE_SHIFT_8000_TO_12000,64,KDE,-0.2270584492669928,0.004177705618877133,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,64,TAIL,-0.1643173486290125,0.023010340247495445,0.5555555555555556,PASS
SCALE_SHIFT_8000_TO_12000,65,EMP,-0.4027808000695668,0.022394225798637202,0.6666666666666666,PASS
SCALE_SHIFT_8000_TO_12000,65,EVENT-EMP,-0.4027808000695668,0.02495564794141508,0.5555555555555556,PASS
