prefix_replications,method_id,cell_id,metric,estimate,mcse,normal_ci95_low,normal_ci95_high,replications
800,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,paired_regret_over_oracle_value_TAIL_minus_EVENT_EMP,-0.00024277239621915602,8.658897989758417e-05,-0.000412486796818421,-7.305799561989104e-05,800
1000,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,paired_regret_over_oracle_value_TAIL_minus_EVENT_EMP,-0.00024267891731609802,7.837013484904919e-05,-0.00039628438162023444,-8.907345301196161e-05,1000
100,EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,17214.43023748398,2118.9498842916114,13061.28846427242,21367.572010695538,100
200,EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,16138.52834764123,1476.9363045854445,13243.733190653758,19033.3235046287,200
400,EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,16461.298914594056,1047.0813266027021,14409.019514452759,18513.57831473535,400
600,EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,16497.162310922147,854.9343763993306,14821.490933179459,18172.833688664836,600
800,EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,17160.63514299184,745.4820052818048,15699.490412639501,18621.779873344178,800
1000,EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,17042.28593510914,665.9106793946842,15737.101003495558,18347.47086672272,1000
100,EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,20329.422375694965,2126.613149575648,16161.260602526694,24497.584148863236,100
200,EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,21388.246457762412,1501.0859224499686,18446.118049760473,24330.374865764352,200
400,EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,20435.30478390171,1059.5005580518643,18358.683690120055,22511.925877683363,400
600,EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,19976.481015005815,863.857263068887,18283.320779390797,21669.641250620833,600
800,EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,19694.127926454497,747.332345584181,18229.356529109504,21158.89932379949,800
1000,EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,19863.539779585288,668.7052602597915,18552.877469476098,21174.202089694478,1000
100,EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,100
200,EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,1593.2471956939016,1593.2471956939016,-1529.5173078661455,4716.011699253949,200
400,EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,3186.4943913878033,1587.2462433135256,75.49175449329323,6297.497028282313,400
600,EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,2655.4119928231694,1183.5646402580735,335.6252979173455,4975.198687728993,600
800,EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,2788.182592464328,1049.869684467262,730.4380109084946,4845.927174020162,800
1000,EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,2867.844952249023,952.113002784367,1001.7034667916639,4733.986437706382,1000
100,EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3951.021924898112,696.5817599765747,2585.7216753440252,5316.322174452199,100
200,EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3853.003089908636,530.2047487130413,2813.801782431075,4892.204397386196,200
400,EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3506.15331381012,282.98282425534575,2951.5069782696423,4060.7996493505975,400
600,EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3168.3564324346594,199.59310826814448,2777.1539402290964,3559.5589246402224,600
800,EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3397.56488797158,229.37491187144883,2947.99006070354,3847.13971523962,800
1000,EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3314.311874525644,195.62093357498347,2930.8948447186763,3697.7289043326114,1000
100,EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,40718.69641286082,14995.076797643651,11328.345889479267,70109.04693624238,100
200,EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,39282.31560540391,10191.911198800286,19306.169655755348,59258.46155505246,200
400,EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,29201.038200889983,6230.6731116187675,16988.9189021172,41413.15749966277,400
600,EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,33603.49050437731,5450.608639802779,22920.297570363866,44286.683438390755,600
800,EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,37392.56973238065,4929.07883867338,27731.575208580827,47053.56425618048,800
1000,EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,39067.16828874449,4517.448249944837,30212.96971885261,47921.36685863637,1000
100,EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,29943.825554867908,3954.888836773819,22192.243434791224,37695.407674944596,100
200,EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,28953.4452018109,2551.7109221393425,23952.09179441779,33954.79860920401,200
400,EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,27340.828833761363,1619.716726618689,24166.184049588734,30515.473617933993,400
600,EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,27809.21055604581,1354.949333301634,25153.50986277461,30464.911249317014,600
800,EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,26284.33291114428,1135.1348483486634,24059.4686083809,28509.19721390766,800
1000,EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,27126.02468049957,1060.474957172857,25047.49376444077,29204.55559655837,1000
100,EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,42926.86162123586,3224.4682833122697,36606.90378594381,49246.81945652791,100
200,EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,39881.55352758372,2161.2095575088038,35645.58279486646,44117.524260300976,200
400,EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,36180.14136556848,1483.5821339095255,33272.32038310581,39087.96234803115,400
600,EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,37161.179695328,1199.7529478607505,34809.66391752093,39512.69547313507,600
800,EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,37334.84374647275,1019.3088241249122,35336.998451187916,39332.68904175758,800
1000,EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,37724.19173107603,939.6468349649642,35882.4839345447,39565.89952760736,1000
100,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,26989.5434208167,2885.6264541049504,21333.715570770997,32645.3712708624,100
200,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,25281.983514259122,1875.9298364170031,21605.161034881796,28958.805993636448,200
400,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,21987.13304730358,1189.1082941530601,19656.480790763584,24317.78530384358,400
600,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,22689.030875094762,976.8809852094148,20774.34414408431,24603.717606105216,600
800,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,21987.672627447944,803.2657098316269,20413.271836177955,23562.073418717933,800
1000,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,22504.15581879425,764.782078667196,21005.182944606546,24003.128692981954,1000
100,EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,7050.085352139492,1018.8030796328312,5053.231316059143,9046.939388219842,100
200,EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,7305.681503782915,742.0556351783506,5851.252458833347,8760.110548732482,200
400,EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6084.261573692667,435.9141391497361,5229.869860959185,6938.65328642615,400
600,EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,5967.083114474217,324.75007837870936,5330.572960851947,6603.593268096487,600
800,EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6292.331425329252,327.99707508128625,5649.457158169931,6935.205692488573,800
1000,EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6233.31104770948,284.7791231450027,5675.143966345275,6791.478129073685,1000
100,EVENT-EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,16353.70872560978,2099.436326156034,12238.813526343954,20468.603924875606,100
200,EVENT-EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,15062.62645779848,1455.1133459632285,12210.604299710552,17914.648615886406,200
400,EVENT-EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,14309.495134908557,1015.0038128720535,12320.087661679332,16298.902608137781,400
600,EVENT-EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,14130.178153268098,825.7596093354991,12511.689318970519,15748.666987565677,600
800,EVENT-EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,15492.98721373558,730.8033162081922,14060.612713967523,16925.361713503637,800
1000,EVENT-EMP,BASE_ACTUAL_NEAR,regret_cny_per_month,15406.91506254816,652.768133251698,14127.489521374831,16686.340603721488,1000
100,EVENT-EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,20752.952008521945,2127.8907784980943,16582.28608266568,24923.61793437821,100
200,EVENT-EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,20541.187192108453,1500.485307872579,17600.2359886782,23482.138395538706,200
400,EVENT-EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,20858.83441672869,1060.0308253746957,18781.173998994287,22936.49483446309,400
600,EVENT-EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,21035.305097073262,865.228355210726,19339.45752086024,22731.152673286284,600
800,EVENT-EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,20170.598763384845,748.324431477545,18703.88287768886,21637.314649080832,800
1000,EVENT-EMP,BASE_CAPACITY_NEAR,regret_cny_per_month,20456.481265543058,669.606860413437,19144.05181913272,21768.910711953395,1000
100,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,100
200,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,200
400,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,796.6235978469508,796.6235978469509,-764.758653933073,2358.005849626975,400
600,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,531.0823985646339,531.0823985646341,-509.83910262204904,1572.0038997513168,600
800,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,398.3117989234754,398.31179892347535,-382.37932696653627,1179.002924813487,800
1000,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_cny_per_month,637.2988782775607,450.4127572777925,-245.5101259869126,1520.107882542034,1000
100,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3741.72717937544,691.3938151781115,2386.595301626341,5096.859057124539,100
200,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3515.828512254306,449.04226132646727,2635.7056800544306,4395.951344454182,200
400,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3881.2125046022097,639.0964686366053,2628.583426074463,5133.841583129956,400
600,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3422.488916484715,431.8085130071196,2576.1442309907607,4268.833601978669,600
800,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3570.7420129721563,410.6704556622831,2765.8279198740815,4375.6561060702315,800
1000,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_cny_per_month,3635.1044523271125,373.1298859235023,2903.769875917048,4366.439028737177,1000
100,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,27761.850730515245,12164.515954433818,3919.399459824963,51604.30200120553,100
200,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,27265.38181224206,8431.932724404247,10738.793672409734,43791.96995207439,200
400,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,22990.0425190557,5469.21617466098,12270.37881672018,33709.70622139122,400
600,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,30739.608047941154,5129.962561070468,20684.88142824304,40794.33466763927,600
800,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,33690.8061045469,4621.088611974089,24633.472425077685,42748.139784016115,800
1000,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_cny_per_month,35208.95089773252,4230.632094302033,26916.911992900532,43500.9898025645,1000
100,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,18878.187985725188,2191.962218997453,14581.94203649018,23174.433934960194,100
200,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,20053.243616332904,1581.5335592382278,16953.43784022598,23153.04939243983,200
400,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,21351.704763913982,1139.8871666077716,19117.52591736275,23585.883610465215,400
600,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,22546.45069770869,970.329836929438,20644.604217326993,24448.297178090386,600
800,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,21379.167898183372,825.6323780380475,19760.9284372288,22997.407359137946,800
1000,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_cny_per_month,21297.501943739324,746.2100706214665,19834.93020532125,22760.0736821574,1000
100,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,34740.20396413203,2622.08990849726,29600.9077434774,39879.50018478666,100
200,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,31777.883809932522,1877.4479439766205,28098.085839738345,35457.681780126695,200
400,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,30882.144971602313,1360.9665205334545,28214.65059135674,33549.63935184789,400
600,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,31331.128127332726,1093.8558053355882,29187.170748874974,33475.08550579048,600
800,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,32034.874211540147,942.2997123103988,30187.966775411765,33881.781647668526,800
1000,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_cny_per_month,31822.885152636125,847.9219283164988,30160.958173135787,33484.81213213646,1000
100,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,18824.474329515277,1662.5339283546168,15565.907829940228,22083.040829090325,100
200,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,16986.082478410444,1111.203960329951,14808.12271616374,19164.04224065715,200
400,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,16058.69050419798,776.0659487091813,14537.601244727986,17579.779763667975,400
600,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,16580.711258178788,632.9936725332192,15340.043660013678,17821.378856343897,600
800,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,16328.672868611011,519.7629922869024,15309.937403728682,17347.40833349334,800
1000,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,16357.504143386699,479.56661808647834,15417.553571937202,17297.454714836196,1000
100,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6421.927273616409,1003.0949358789961,4455.861199293577,8387.993347939242,100
200,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6489.135247470141,662.8720975787012,5189.905936215886,7788.3645587243955,200
400,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6554.886766935178,735.9069100891664,5112.509223160411,7997.264310709944,400
600,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6304.041437729703,512.6476415612161,5299.25206026972,7308.830815189686,600
800,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6435.155223605183,478.18494240492373,5497.912736491533,7372.397710718833,800
1000,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6532.998138346442,433.8527599210633,5682.646728901158,7383.349547791726,1000
100,GEV,BASE_ACTUAL_NEAR,regret_cny_per_month,17214.43023748398,2118.9498842916114,13061.28846427242,21367.572010695538,100
200,GEV,BASE_ACTUAL_NEAR,regret_cny_per_month,16138.52834764123,1476.9363045854445,13243.733190653758,19033.3235046287,200
400,GEV,BASE_ACTUAL_NEAR,regret_cny_per_month,16461.298914594056,1047.0813266027021,14409.019514452759,18513.57831473535,400
600,GEV,BASE_ACTUAL_NEAR,regret_cny_per_month,16497.162310922147,854.9343763993306,14821.490933179459,18172.833688664836,600
800,GEV,BASE_ACTUAL_NEAR,regret_cny_per_month,17160.63514299184,745.4820052818048,15699.490412639501,18621.779873344178,800
1000,GEV,BASE_ACTUAL_NEAR,regret_cny_per_month,16999.24985951543,665.6196780144003,15694.635290607204,18303.864428423654,1000
100,GEV,BASE_CAPACITY_NEAR,regret_cny_per_month,20329.422375694965,2126.613149575648,16161.260602526694,24497.584148863236,100
200,GEV,BASE_CAPACITY_NEAR,regret_cny_per_month,21388.246457762412,1501.0859224499686,18446.118049760473,24330.374865764352,200
400,GEV,BASE_CAPACITY_NEAR,regret_cny_per_month,20435.30478390171,1059.5005580518643,18358.683690120055,22511.925877683363,400
600,GEV,BASE_CAPACITY_NEAR,regret_cny_per_month,19976.481015005815,863.857263068887,18283.320779390797,21669.641250620833,600
800,GEV,BASE_CAPACITY_NEAR,regret_cny_per_month,19694.127926454497,747.332345584181,18229.356529109504,21158.89932379949,800
1000,GEV,BASE_CAPACITY_NEAR,regret_cny_per_month,19863.539779585288,668.7052602597915,18552.877469476098,21174.202089694478,1000
100,GEV,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,100
200,GEV,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,200
400,GEV,STRESS_ACTUAL_CLEAR,regret_cny_per_month,3186.4943913878033,1587.2462433135256,75.49175449329323,6297.497028282313,400
600,GEV,STRESS_ACTUAL_CLEAR,regret_cny_per_month,2124.3295942585355,1059.5016133384124,47.706432115247026,4200.952756401824,600
800,GEV,STRESS_ACTUAL_CLEAR,regret_cny_per_month,1991.5589946173773,888.4200439488554,250.2557084776206,3732.8622807571337,800
1000,GEV,STRESS_ACTUAL_CLEAR,regret_cny_per_month,1911.8966348326821,778.5728079349591,385.8939312801624,3437.899338385202,1000
100,GEV,STRESS_ACTUAL_NEAR,regret_cny_per_month,3196.881815896239,412.8692041790362,2387.658175705328,4006.10545608715,100
200,GEV,STRESS_ACTUAL_NEAR,regret_cny_per_month,3319.262068912834,524.8698542817751,2290.517154520555,4348.006983305113,200
400,GEV,STRESS_ACTUAL_NEAR,regret_cny_per_month,3379.34427655468,366.2308809664392,2661.531749860459,4097.156803248901,400
600,GEV,STRESS_ACTUAL_NEAR,regret_cny_per_month,2957.0661920148464,252.0280076905603,2463.0912969413484,3451.0410870883443,600
800,GEV,STRESS_ACTUAL_NEAR,regret_cny_per_month,2951.7319696414283,216.18591207770726,2528.007581969122,3375.4563573137348,800
1000,GEV,STRESS_ACTUAL_NEAR,regret_cny_per_month,2876.2344343872032,184.42803249079236,2514.7554907052504,3237.713378069156,1000
100,GEV,STRESS_CAPACITY_CLEAR,regret_cny_per_month,28754.62417654181,12621.683362425014,4016.1247861887823,53493.123566894836,100
200,GEV,STRESS_CAPACITY_CLEAR,regret_cny_per_month,30451.93605643632,8966.37328454095,12877.844418736058,48026.02769413658,200
400,GEV,STRESS_CAPACITY_CLEAR,regret_cny_per_month,24601.48683127716,5683.029784188415,13462.748454267869,35740.22520828646,400
600,GEV,STRESS_CAPACITY_CLEAR,regret_cny_per_month,30366.255000655678,5150.927392275848,20270.437311795016,40462.07268951634,600
800,GEV,STRESS_CAPACITY_CLEAR,regret_cny_per_month,34212.149227056194,4693.863619046517,25012.17653372502,43412.12192038736,800
1000,GEV,STRESS_CAPACITY_CLEAR,regret_cny_per_month,35750.760694274235,4296.274757657609,27330.062169265322,44171.45921928315,1000
100,GEV,STRESS_CAPACITY_NEAR,regret_cny_per_month,23948.554248251243,2849.3297173404308,18363.868002263996,29533.24049423849,100
200,GEV,STRESS_CAPACITY_NEAR,regret_cny_per_month,24050.21520146164,1972.5319701918304,20184.05253988565,27916.37786303763,200
400,GEV,STRESS_CAPACITY_NEAR,regret_cny_per_month,23137.888621006838,1299.4736947697681,20590.920179258093,25684.857062755582,400
600,GEV,STRESS_CAPACITY_NEAR,regret_cny_per_month,23575.325997809057,1097.0152627463729,21425.17608282617,25725.475912791946,600
800,GEV,STRESS_CAPACITY_NEAR,regret_cny_per_month,22116.174403229757,914.2639454481208,20324.21707015144,23908.131736308074,800
1000,GEV,STRESS_CAPACITY_NEAR,regret_cny_per_month,22711.221420509653,843.2555425353515,21058.440557140366,24364.00228387894,1000
100,GEV,STRESS_CONTRACT_CLEAR,regret_cny_per_month,36950.20943583197,2644.862860241694,31766.278229758245,42134.14064190569,100
200,GEV,STRESS_CONTRACT_CLEAR,regret_cny_per_month,35176.60032934022,1914.1337136257214,31424.898250633803,38928.30240804663,200
400,GEV,STRESS_CONTRACT_CLEAR,regret_cny_per_month,32980.44426223944,1348.9222314925396,30336.556688514065,35624.33183596482,400
600,GEV,STRESS_CONTRACT_CLEAR,regret_cny_per_month,33600.98655836565,1093.8373183904973,31457.065414320277,35744.90770241102,600
800,GEV,STRESS_CONTRACT_CLEAR,regret_cny_per_month,33822.8550029604,947.0458887511089,31966.64506100823,35679.06494491258,800
1000,GEV,STRESS_CONTRACT_CLEAR,regret_cny_per_month,34231.80324030432,856.1911175840779,32553.668649839525,35909.93783076911,1000
100,GEV,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,20757.347677748567,1826.3258947321192,17177.748924073614,24336.94643142352,100
200,GEV,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,20021.71906058818,1337.5306502012947,17400.158986193645,22643.279134982717,200
400,GEV,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,18162.33336245847,877.2053280716227,16443.01091943809,19881.65580547885,400
600,GEV,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,18838.673665652634,725.2849592701342,17417.11514548317,20260.232185822097,600
800,GEV,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,18185.886060966317,596.6667129335003,17016.419303616658,19355.352818315976,800
1000,GEV,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,18569.703442034057,558.6690163870657,17474.71216991541,19664.694714152705,1000
100,GEV,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6779.217224706197,772.5604431960516,5264.998756041936,8293.435693370458,100
200,GEV,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6716.6496860597235,704.2807663383226,5336.259384036612,8097.039988082835,200
400,GEV,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6250.903575637713,491.8105890112408,5286.954821175681,7214.852330099746,400
600,GEV,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6269.173115040845,356.4901515664545,5570.452417970594,6967.893812111096,600
800,GEV,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6344.073504866495,306.70018203866243,5742.941148070717,6945.205861662273,800
1000,GEV,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,6349.254600387774,266.651450978721,5826.617756469481,6871.891444306068,1000
100,KDE,BASE_ACTUAL_NEAR,regret_cny_per_month,17214.43023748398,2118.9498842916114,13061.28846427242,21367.572010695538,100
